"Wahlkreisnummer 1994",AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,"darunter Wahlberechtigte mit Sperrvermerk",Wähler,Wahlbeteiligung,"Ungültige Erststimmen","Gültige Erststimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",FDP,"Anteil FDP in %",BFWG,"Anteil BFWG in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",Bürger,"Anteil Bürger in %",DSU,"Anteil DSU in %",GRAUE,"Anteil GRAUE in %",REP,"Anteil REP in %",KPD,"Anteil KPD in %",ÖDP,"Anteil ÖDP in %",PDS,"Anteil PDS in %",EB,"Anteil EB in %"
35,1206254404,Züllsdorf,0001,537,13,319,"59,40",14,305,197,"64,59",43,"14,10",4,"1,31",0,"0,00",0,"0,00",16,"5,25",1,"0,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",44,"14,43",0,"0,00"
36,"1,20E+09",Briefwahlbezirk,0999,0,0,1881,"0,00",48,1833,752,"41,03",607,"33,12",104,"5,67",0,"0,00",0,"0,00",0,"0,00",15,"0,82",0,"0,00",0,"0,00",0,"0,00",0,"0,00",263,"14,35",92,"5,02"
36,1206200806,Altenau,0001,219,5,137,"62,56",0,137,80,"58,39",42,"30,66",1,"0,73",0,"0,00",0,"0,00",0,"0,00",1,"0,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"6,57",4,"2,92"
36,1206201201,Arenzhain,0001,159,1,61,"38,36",4,57,31,"54,39",10,"17,54",1,"1,75",0,"0,00",0,"0,00",0,"0,00",1,"1,75",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"12,28",7,"12,28"
36,1206202400,Bad Liebenwerda,0001,713,27,404,"56,66",8,396,181,"45,71",101,"25,51",28,"7,07",0,"0,00",0,"0,00",0,"0,00",3,"0,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",76,"19,19",7,"1,77"
36,1206202400,Bad Liebenwerda,0002,845,53,462,"54,67",24,438,213,"48,63",96,"21,92",29,"6,62",0,"0,00",0,"0,00",0,"0,00",2,"0,46",0,"0,00",0,"0,00",0,"0,00",0,"0,00",85,"19,41",13,"2,97"
36,1206202400,Bad Liebenwerda,0003,403,23,244,"60,55",6,238,86,"36,13",77,"32,35",25,"10,50",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",41,"17,23",9,"3,78"
36,1206202400,Bad Liebenwerda,0004,724,36,385,"53,18",7,378,171,"45,24",95,"25,13",22,"5,82",0,"0,00",0,"0,00",0,"0,00",3,"0,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",74,"19,58",13,"3,44"
36,1206202400,Bad Liebenwerda,0005,527,16,307,"58,25",16,291,128,"43,99",86,"29,55",26,"8,93",0,"0,00",0,"0,00",0,"0,00",4,"1,37",0,"0,00",0,"0,00",0,"0,00",0,"0,00",40,"13,75",7,"2,41"
36,1206202400,Bad Liebenwerda,0006,371,4,229,"61,73",14,215,100,"46,51",71,"33,02",12,"5,58",0,"0,00",0,"0,00",0,"0,00",5,"2,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"7,91",10,"4,65"
36,1206202400,Bad Liebenwerda,0007,389,9,223,"57,33",4,219,87,"39,73",72,"32,88",15,"6,85",0,"0,00",0,"0,00",0,"0,00",4,"1,83",0,"0,00",0,"0,00",0,"0,00",0,"0,00",29,"13,24",12,"5,48"
36,1206202400,Bad Liebenwerda,0008,334,10,168,"50,30",5,163,69,"42,33",46,"28,22",15,"9,20",0,"0,00",0,"0,00",0,"0,00",2,"1,23",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"13,50",9,"5,52"
36,1206202400,Bad Liebenwerda,0009,888,58,524,"59,01",10,514,204,"39,69",159,"30,93",56,"10,89",0,"0,00",0,"0,00",0,"0,00",8,"1,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",75,"14,59",12,"2,33"
36,1206202400,Bad Liebenwerda,0010,302,1,181,"59,93",4,177,63,"35,59",77,"43,50",11,"6,21",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"10,73",7,"3,95"
36,1206202400,Bad Liebenwerda,0011,315,3,176,"55,87",7,169,75,"44,38",55,"32,54",7,"4,14",0,"0,00",0,"0,00",0,"0,00",2,"1,18",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"13,02",8,"4,73"
36,1206202400,Bad Liebenwerda,0012,303,11,170,"56,11",0,170,69,"40,59",63,"37,06",9,"5,29",0,"0,00",0,"0,00",0,"0,00",4,"2,35",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"11,18",6,"3,53"
36,1206202400,Bad Liebenwerda,0013,239,1,138,"57,74",4,134,47,"35,07",66,"49,25",6,"4,48",0,"0,00",0,"0,00",0,"0,00",2,"1,49",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"5,97",5,"3,73"
36,1206202400,Bad Liebenwerda,0014,368,12,200,"54,35",9,191,97,"50,79",73,"38,22",5,"2,62",0,"0,00",0,"0,00",0,"0,00",1,"0,52",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"4,19",7,"3,66"
36,1206202400,Bad Liebenwerda,0015,1020,99,499,"48,92",13,486,205,"42,18",109,"22,43",56,"11,52",0,"0,00",0,"0,00",0,"0,00",3,"0,62",0,"0,00",0,"0,00",0,"0,00",0,"0,00",93,"19,14",20,"4,12"
36,1206202400,Bad Liebenwerda,0016,270,5,161,"59,63",4,157,53,"33,76",58,"36,94",20,"12,74",0,"0,00",0,"0,00",0,"0,00",4,"2,55",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"8,28",9,"5,73"
36,1206202400,Bad Liebenwerda,0017,320,5,203,"63,44",12,191,76,"39,79",96,"50,26",8,"4,19",0,"0,00",0,"0,00",0,"0,00",1,"0,52",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"3,14",4,"2,09"
36,1206202400,Bad Liebenwerda,0018,208,0,117,"56,25",2,115,47,"40,87",43,"37,39",19,"16,52",0,"0,00",0,"0,00",0,"0,00",1,"0,87",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"3,48",1,"0,87"
36,1206202400,Bad Liebenwerda,0019,293,6,162,"55,29",6,156,84,"53,85",43,"27,56",4,"2,56",0,"0,00",0,"0,00",0,"0,00",1,"0,64",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"14,10",2,"1,28"
36,1206202400,Bad Liebenwerda,0020,124,2,84,"67,74",2,82,47,"57,32",26,"31,71",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"9,76",1,"1,22"
36,1206202400,Bad Liebenwerda,0021,110,0,77,"70,00",3,74,35,"47,30",29,"39,19",4,"5,41",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"6,76",1,"1,35"
36,1206203613,Beiersdorf,0001,184,1,114,"61,96",8,106,47,"44,34",41,"38,68",3,"2,83",0,"0,00",0,"0,00",0,"0,00",1,"0,94",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"9,43",4,"3,77"
36,1206204813,Beutersitz,0001,257,10,120,"46,69",4,116,63,"54,31",31,"26,72",6,"5,17",0,"0,00",0,"0,00",0,"0,00",2,"1,72",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"10,34",2,"1,72"
36,1206205613,Bönitz,0001,243,5,104,"42,80",3,101,47,"46,53",38,"37,62",1,"0,99",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"9,90",5,"4,95"
36,1206207606,Brottewitz,0001,350,3,195,"55,71",14,181,84,"46,41",59,"32,60",5,"2,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"10,50",14,"7,73"
36,1206208001,Buchhain,0001,309,3,197,"63,75",8,189,113,"59,79",43,"22,75",4,"2,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",23,"12,17",6,"3,17"
36,1206209201,Doberlug-Kirchhain,0001,721,31,399,"55,34",6,393,197,"50,13",110,"27,99",29,"7,38",0,"0,00",0,"0,00",0,"0,00",6,"1,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",39,"9,92",12,"3,05"
36,1206209201,Doberlug-Kirchhain,0002,850,27,425,"50,00",14,411,217,"52,80",88,"21,41",10,"2,43",0,"0,00",0,"0,00",0,"0,00",8,"1,95",0,"0,00",0,"0,00",0,"0,00",0,"0,00",82,"19,95",6,"1,46"
36,1206209201,Doberlug-Kirchhain,0003,642,19,358,"55,76",3,355,175,"49,30",88,"24,79",31,"8,73",0,"0,00",0,"0,00",0,"0,00",3,"0,85",0,"0,00",0,"0,00",0,"0,00",0,"0,00",47,"13,24",11,"3,10"
36,1206209201,Doberlug-Kirchhain,0004,851,43,447,"52,53",11,436,191,"43,81",96,"22,02",20,"4,59",0,"0,00",0,"0,00",0,"0,00",8,"1,83",0,"0,00",0,"0,00",0,"0,00",0,"0,00",105,"24,08",16,"3,67"
36,1206209201,Doberlug-Kirchhain,0005,555,44,270,"48,65",14,256,136,"53,13",72,"28,13",19,"7,42",0,"0,00",0,"0,00",0,"0,00",1,"0,39",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"8,59",6,"2,34"
36,1206209201,Doberlug-Kirchhain,0006,634,73,273,"43,06",5,268,141,"52,61",48,"17,91",8,"2,99",0,"0,00",0,"0,00",0,"0,00",3,"1,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00",65,"24,25",3,"1,12"
36,1206209201,Doberlug-Kirchhain,0007,621,29,326,"52,50",12,314,169,"53,82",60,"19,11",11,"3,50",0,"0,00",0,"0,00",0,"0,00",7,"2,23",0,"0,00",0,"0,00",0,"0,00",0,"0,00",53,"16,88",14,"4,46"
36,1206209201,Doberlug-Kirchhain,0008,791,22,440,"55,63",6,434,228,"52,53",123,"28,34",27,"6,22",0,"0,00",0,"0,00",0,"0,00",6,"1,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",42,"9,68",8,"1,84"
36,1206209201,Doberlug-Kirchhain,0009,645,29,338,"52,40",7,331,173,"52,27",70,"21,15",14,"4,23",0,"0,00",0,"0,00",0,"0,00",1,"0,30",0,"0,00",0,"0,00",0,"0,00",0,"0,00",62,"18,73",11,"3,32"
36,1206210007,Döllingen,0001,387,9,231,"59,69",18,213,94,"44,13",75,"35,21",4,"1,88",0,"0,00",0,"0,00",0,"0,00",1,"0,47",0,"0,00",0,"0,00",0,"0,00",0,"0,00",30,"14,08",9,"4,23"
36,1206210413,Domsdorf,0001,373,5,194,"52,01",7,187,96,"51,34",38,"20,32",7,"3,74",0,"0,00",0,"0,00",0,"0,00",2,"1,07",0,"0,00",0,"0,00",0,"0,00",0,"0,00",26,"13,90",18,"9,63"
36,1206211201,Dübrichen,0001,173,0,128,"73,99",2,126,66,"52,38",43,"34,13",4,"3,17",0,"0,00",0,"0,00",0,"0,00",2,"1,59",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"3,97",6,"4,76"
36,1206212002,Eichholz-Drößig,0001,172,1,135,"78,49",4,131,58,"44,27",60,"45,80",4,"3,05",0,"0,00",0,"0,00",0,"0,00",2,"1,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"3,05",3,"2,29"
36,1206212002,Eichholz-Drößig,0002,133,4,96,"72,18",4,92,38,"41,30",26,"28,26",5,"5,43",0,"0,00",0,"0,00",0,"0,00",5,"5,43",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"18,48",1,"1,09"
36,1206212400,Elsterwerda,0001,1518,71,784,"51,65",20,764,341,"44,63",220,"28,80",32,"4,19",0,"0,00",0,"0,00",0,"0,00",5,"0,65",0,"0,00",0,"0,00",0,"0,00",0,"0,00",109,"14,27",57,"7,46"
36,1206212400,Elsterwerda,0002,812,63,456,"56,16",12,444,197,"44,37",142,"31,98",16,"3,60",0,"0,00",0,"0,00",0,"0,00",5,"1,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",46,"10,36",38,"8,56"
36,1206212400,Elsterwerda,0003,1535,67,776,"50,55",16,760,299,"39,34",254,"33,42",39,"5,13",0,"0,00",0,"0,00",0,"0,00",5,"0,66",0,"0,00",0,"0,00",0,"0,00",0,"0,00",91,"11,97",72,"9,47"
36,1206212400,Elsterwerda,0004,717,28,350,"48,81",9,341,154,"45,16",95,"27,86",13,"3,81",0,"0,00",0,"0,00",0,"0,00",7,"2,05",0,"0,00",0,"0,00",0,"0,00",0,"0,00",46,"13,49",26,"7,62"
36,1206212400,Elsterwerda,0005,1221,61,669,"54,79",26,643,285,"44,32",155,"24,11",11,"1,71",0,"0,00",0,"0,00",0,"0,00",7,"1,09",0,"0,00",0,"0,00",0,"0,00",0,"0,00",107,"16,64",78,"12,13"
36,1206212400,Elsterwerda,0006,1790,293,733,"40,95",22,711,297,"41,77",172,"24,19",20,"2,81",0,"0,00",0,"0,00",0,"0,00",7,"0,98",0,"0,00",0,"0,00",0,"0,00",0,"0,00",110,"15,47",105,"14,77"
36,1206212400,Elsterwerda,0007,579,14,321,"55,44",7,314,154,"49,04",87,"27,71",8,"2,55",0,"0,00",0,"0,00",0,"0,00",1,"0,32",0,"0,00",0,"0,00",0,"0,00",0,"0,00",33,"10,51",31,"9,87"
36,1206212400,Elsterwerda,0008,213,8,174,"81,69",8,166,81,"48,80",47,"28,31",3,"1,81",0,"0,00",0,"0,00",0,"0,00",5,"3,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",24,"14,46",6,"3,61"
36,1206213606,Fichtenberg,0001,489,11,269,"55,01",14,255,117,"45,88",87,"34,12",9,"3,53",0,"0,00",0,"0,00",0,"0,00",1,"0,39",0,"0,00",0,"0,00",0,"0,00",0,"0,00",32,"12,55",9,"3,53"
36,1206214402,Fischwasser,0001,178,1,102,"57,30",3,99,55,"55,56",29,"29,29",1,"1,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"11,11",3,"3,03"
36,1206217607,Gorden,0001,557,15,300,"53,86",7,293,114,"38,91",131,"44,71",2,"0,68",0,"0,00",0,"0,00",0,"0,00",8,"2,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",24,"8,19",14,"4,78"
36,1206219611,Gröden,0001,1344,43,690,"51,34",23,667,216,"32,38",345,"51,72",11,"1,65",0,"0,00",0,"0,00",0,"0,00",4,"0,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",43,"6,45",48,"7,20"
36,1206220811,Großthiemig,0001,1106,27,590,"53,35",8,582,204,"35,05",293,"50,34",16,"2,75",0,"0,00",0,"0,00",0,"0,00",8,"1,37",0,"0,00",0,"0,00",0,"0,00",0,"0,00",43,"7,39",18,"3,09"
36,1206221202,Gruhno,0001,98,0,59,"60,20",2,57,24,"42,11",23,"40,35",1,"1,75",0,"0,00",0,"0,00",0,"0,00",2,"3,51",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"10,53",1,"1,75"
36,1206221608,Haida,0001,506,3,263,"51,98",10,253,101,"39,92",100,"39,53",8,"3,16",0,"0,00",0,"0,00",0,"0,00",2,"0,79",0,"0,00",0,"0,00",0,"0,00",0,"0,00",28,"11,07",14,"5,53"
36,1206221608,Haida,0002,108,6,72,"66,67",2,70,33,"47,14",14,"20,00",1,"1,43",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"7,14",17,"24,29"
36,1206222001,Hennersdorf,0001,231,5,149,"64,50",2,147,73,"49,66",54,"36,73",2,"1,36",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"10,88",2,"1,36"
36,1206223211,Hirschfeld,0001,1175,25,565,"48,09",18,547,165,"30,16",294,"53,75",24,"4,39",0,"0,00",0,"0,00",0,"0,00",8,"1,46",0,"0,00",0,"0,00",0,"0,00",0,"0,00",28,"5,12",28,"5,12"
36,1206224007,Hohenleipisch,0001,757,22,412,"54,43",14,398,138,"34,67",131,"32,91",17,"4,27",0,"0,00",0,"0,00",0,"0,00",8,"2,01",0,"0,00",0,"0,00",0,"0,00",0,"0,00",57,"14,32",47,"11,81"
36,1206224007,Hohenleipisch,0002,914,37,522,"57,11",37,485,173,"35,67",193,"39,79",17,"3,51",0,"0,00",0,"0,00",0,"0,00",7,"1,44",0,"0,00",0,"0,00",0,"0,00",0,"0,00",54,"11,13",41,"8,45"
36,1206224007,Hohenleipisch,0003,324,4,153,"47,22",4,149,62,"41,61",48,"32,21",3,"2,01",0,"0,00",0,"0,00",0,"0,00",4,"2,68",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"12,75",13,"8,72"
36,1206225207,Kahla,0001,315,4,205,"65,08",13,192,68,"35,42",90,"46,88",6,"3,13",0,"0,00",0,"0,00",0,"0,00",3,"1,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",20,"10,42",5,"2,60"
36,1206225613,Kauxdorf,0001,137,4,87,"63,50",0,87,40,"45,98",28,"32,18",6,"6,90",0,"0,00",0,"0,00",0,"0,00",1,"1,15",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"12,64",1,"1,15"
36,1206228006,Koßdorf,0001,706,22,367,"51,98",12,355,157,"44,23",130,"36,62",9,"2,54",0,"0,00",0,"0,00",0,"0,00",2,"0,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",52,"14,65",5,"1,41"
36,1206230002,Lindena,0001,312,13,180,"57,69",6,174,101,"58,05",47,"27,01",4,"2,30",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",21,"12,07",1,"0,57"
36,1206231201,Lugau,0001,391,12,208,"53,20",8,200,101,"50,50",63,"31,50",6,"3,00",0,"0,00",0,"0,00",0,"0,00",6,"3,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"9,50",5,"2,50"
36,1206232406,Martinskirchen,0001,304,13,177,"58,22",7,170,89,"52,35",50,"29,41",4,"2,35",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"12,94",5,"2,94"
36,1206232813,Marxdorf,0001,101,3,64,"63,37",2,62,30,"48,39",19,"30,65",5,"8,06",0,"0,00",0,"0,00",0,"0,00",4,"6,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"6,45",0,"0,00"
36,1206233611,Merzdorf,0001,815,16,410,"50,31",9,401,117,"29,18",216,"53,87",14,"3,49",0,"0,00",0,"0,00",0,"0,00",9,"2,24",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"5,49",23,"5,74"
36,1206234006,Mühlberg/Elbe,0001,714,28,352,"49,30",6,346,136,"39,31",159,"45,95",5,"1,45",0,"0,00",0,"0,00",0,"0,00",1,"0,29",0,"0,00",0,"0,00",0,"0,00",0,"0,00",37,"10,69",8,"2,31"
36,1206234006,Mühlberg/Elbe,0002,656,30,339,"51,68",14,325,159,"48,92",133,"40,92",7,"2,15",0,"0,00",0,"0,00",0,"0,00",3,"0,92",0,"0,00",0,"0,00",0,"0,00",0,"0,00",22,"6,77",1,"0,31"
36,1206234006,Mühlberg/Elbe,0003,817,34,433,"53,00",8,425,201,"47,29",141,"33,18",10,"2,35",0,"0,00",0,"0,00",0,"0,00",1,"0,24",0,"0,00",0,"0,00",0,"0,00",0,"0,00",57,"13,41",15,"3,53"
36,1206234006,Mühlberg/Elbe,0004,129,6,64,"49,61",1,63,24,"38,10",32,"50,79",2,"3,17",0,"0,00",0,"0,00",0,"0,00",2,"3,17",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"4,76",0,"0,00"
36,1206235201,Nexdorf,0001,162,2,94,"58,02",1,93,56,"60,22",21,"22,58",5,"5,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"6,45",5,"5,38"
36,1206236002,Oppelhain,0001,343,9,186,"54,23",5,181,89,"49,17",46,"25,41",4,"2,21",0,"0,00",0,"0,00",0,"0,00",4,"2,21",0,"0,00",0,"0,00",0,"0,00",0,"0,00",35,"19,34",3,"1,66"
36,1206237207,Plessa,0001,1149,53,586,"51,00",39,547,205,"37,48",188,"34,37",29,"5,30",0,"0,00",0,"0,00",0,"0,00",20,"3,66",0,"0,00",0,"0,00",0,"0,00",0,"0,00",66,"12,07",39,"7,13"
36,1206237207,Plessa,0002,991,32,523,"52,77",14,509,208,"40,86",131,"25,74",31,"6,09",0,"0,00",0,"0,00",0,"0,00",10,"1,96",0,"0,00",0,"0,00",0,"0,00",0,"0,00",94,"18,47",35,"6,88"
36,1206237207,Plessa,0003,106,0,52,"49,06",2,50,26,"52,00",17,"34,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"4,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"8,00",1,"2,00"
36,1206238413,Prestewitz,0001,318,3,182,"57,23",12,170,68,"40,00",76,"44,71",9,"5,29",0,"0,00",0,"0,00",0,"0,00",2,"1,18",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"4,71",7,"4,12"
36,1206238801,Prießen,0001,186,3,128,"68,82",4,124,60,"48,39",44,"35,48",2,"1,61",0,"0,00",0,"0,00",0,"0,00",1,"0,81",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"8,87",6,"4,84"
36,1206239208,Prösen,0001,1110,53,579,"52,16",11,568,240,"42,25",170,"29,93",25,"4,40",0,"0,00",0,"0,00",0,"0,00",6,"1,06",0,"0,00",0,"0,00",0,"0,00",0,"0,00",95,"16,73",32,"5,63"
36,1206239208,Prösen,0002,789,30,450,"57,03",10,440,194,"44,09",158,"35,91",14,"3,18",0,"0,00",0,"0,00",0,"0,00",2,"0,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00",43,"9,77",29,"6,59"
36,1206240808,Reichenhain,0001,279,4,139,"49,82",2,137,55,"40,15",66,"48,18",5,"3,65",0,"0,00",0,"0,00",0,"0,00",1,"0,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"5,11",3,"2,19"
36,1206241213,Rothstein,0001,163,4,85,"52,15",0,85,34,"40,00",27,"31,76",4,"4,71",0,"0,00",0,"0,00",0,"0,00",3,"3,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"12,94",6,"7,06"
36,1206241602,Rückersdorf,0001,804,18,357,"44,40",15,342,176,"51,46",92,"26,90",10,"2,92",0,"0,00",0,"0,00",0,"0,00",3,"0,88",0,"0,00",0,"0,00",0,"0,00",0,"0,00",50,"14,62",11,"3,22"
36,1206241602,Rückersdorf,0002,282,2,167,"59,22",7,160,82,"51,25",47,"29,38",10,"6,25",0,"0,00",0,"0,00",0,"0,00",3,"1,88",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"7,50",6,"3,75"
36,1206242008,Saathain,0001,428,2,278,"64,95",9,269,83,"30,86",106,"39,41",7,"2,60",0,"0,00",0,"0,00",0,"0,00",4,"1,49",0,"0,00",0,"0,00",0,"0,00",0,"0,00",36,"13,38",33,"12,27"
36,1206242813,Saxdorf,0001,162,5,106,"65,43",1,105,45,"42,86",41,"39,05",3,"2,86",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"15,24",0,"0,00"
36,1206243602,Schadewitz,0001,120,0,67,"55,83",3,64,40,"62,50",13,"20,31",3,"4,69",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"4,69",5,"7,81"
36,1206244002,Schilda,0001,525,9,259,"49,33",12,247,129,"52,23",78,"31,58",5,"2,02",0,"0,00",0,"0,00",0,"0,00",1,"0,40",0,"0,00",0,"0,00",0,"0,00",0,"0,00",21,"8,50",13,"5,26"
36,1206245202,Schönborn,0001,1142,39,628,"54,99",25,603,274,"45,44",214,"35,49",19,"3,15",0,"0,00",0,"0,00",0,"0,00",12,"1,99",0,"0,00",0,"0,00",0,"0,00",0,"0,00",61,"10,12",23,"3,81"
36,1206246407,Schraden,0001,460,15,240,"52,17",7,233,78,"33,48",106,"45,49",11,"4,72",0,"0,00",0,"0,00",0,"0,00",3,"1,29",0,"0,00",0,"0,00",0,"0,00",0,"0,00",23,"9,87",12,"5,15"
36,1206247207,Staupitz,0001,449,12,286,"63,70",4,282,131,"46,45",91,"32,27",6,"2,13",0,"0,00",0,"0,00",0,"0,00",3,"1,06",0,"0,00",0,"0,00",0,"0,00",0,"0,00",38,"13,48",13,"4,61"
36,1206248408,Stolzenhain a.d.Röder,0001,440,2,295,"67,05",9,286,102,"35,66",130,"45,45",11,"3,85",0,"0,00",0,"0,00",0,"0,00",3,"1,05",0,"0,00",0,"0,00",0,"0,00",0,"0,00",28,"9,79",12,"4,20"
36,1206248801,Trebbus,0001,260,4,175,"67,31",9,166,91,"54,82",53,"31,93",3,"1,81",0,"0,00",0,"0,00",0,"0,00",2,"1,20",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"7,83",4,"2,41"
36,1206248801,Trebbus,0002,104,0,75,"72,12",1,74,40,"54,05",17,"22,97",6,"8,11",0,"0,00",0,"0,00",0,"0,00",4,"5,41",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"6,76",2,"2,70"
36,1206249202,Tröbitz,0001,818,33,466,"56,97",13,453,217,"47,90",101,"22,30",10,"2,21",0,"0,00",0,"0,00",0,"0,00",3,"0,66",0,"0,00",0,"0,00",0,"0,00",0,"0,00",86,"18,98",36,"7,95"
36,1206250013,Wahrenbrück,0001,544,16,277,"50,92",5,272,125,"45,96",88,"32,35",14,"5,15",0,"0,00",0,"0,00",0,"0,00",5,"1,84",0,"0,00",0,"0,00",0,"0,00",0,"0,00",32,"11,76",8,"2,94"
36,1206250013,Wahrenbrück,0002,141,0,71,"50,35",0,71,25,"35,21",31,"43,66",4,"5,63",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"15,49",0,"0,00"
36,1206250408,Wainsdorf,0001,388,61,227,"58,51",9,218,91,"41,74",75,"34,40",2,"0,92",0,"0,00",0,"0,00",0,"0,00",2,"0,92",0,"0,00",0,"0,00",0,"0,00",0,"0,00",33,"15,14",15,"6,88"
36,1206251601,Werenzhain,0001,339,10,200,"59,00",6,194,98,"50,52",71,"36,60",8,"4,12",0,"0,00",0,"0,00",0,"0,00",2,"1,03",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"7,22",1,"0,52"
36,1206253213,Wildgrube,0001,259,2,155,"59,85",10,145,77,"53,10",50,"34,48",2,"1,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"8,28",4,"2,76"
36,1206253613,Winkel,0001,168,5,107,"63,69",1,106,52,"49,06",36,"33,96",13,"12,26",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"4,72",0,"0,00"
37,"1,20E+09",Briefwahlbezirk,0901,0,0,1044,"0,00",9,1035,424,"40,97",257,"24,83",49,"4,73",0,"0,00",52,"5,02",0,"0,00",16,"1,55",0,"0,00",0,"0,00",0,"0,00",0,"0,00",209,"20,19",28,"2,71"
