"Wahlkreisnummer 1994",AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,"darunter Wahlberechtigte mit Sperrvermerk",Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",FDP,"Anteil FDP in %",BFWG,"Anteil BFWG in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",Bürger,"Anteil Bürger in %",DSU,"Anteil DSU in %",GRAUE,"Anteil GRAUE in %",REP,"Anteil REP in %",ÖDP,"Anteil ÖDP in %",PDS,"Anteil PDS in %",UWVB,"Anteil UWVB in %"
39,1206620001,Lubochow,0001,95,3,56,"58,95",1,55,37,"67,27",11,"20,00",1,"1,82",1,"1,82",2,"3,64",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"5,45",0,"0,00"
39,1206620401,Lug,0001,130,0,87,"66,92",6,81,43,"53,09",26,"32,10",3,"3,70",0,"0,00",3,"3,70",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"6,17",1,"1,23"
39,1206621209,Missen,0001,385,41,207,"53,77",7,200,117,"58,50",46,"23,00",2,"1,00",0,"0,00",6,"3,00",0,"0,00",1,"0,50",0,"0,00",1,"0,50",0,"0,00",27,"13,50",0,"0,00"
39,1206621603,Mlode,0001,114,0,74,"64,91",0,74,39,"52,70",16,"21,62",2,"2,70",0,"0,00",3,"4,05",0,"0,00",0,"0,00",1,"1,35",1,"1,35",0,"0,00",12,"16,22",0,"0,00"
39,1206622001,Muckwar,0001,117,2,67,"57,26",2,65,35,"53,85",14,"21,54",2,"3,08",0,"0,00",2,"3,08",1,"1,54",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"16,92",0,"0,00"
39,1206622409,Naundorf,0001,182,1,123,"67,58",4,119,58,"48,74",48,"40,34",5,"4,20",0,"0,00",2,"1,68",0,"0,00",0,"0,00",0,"0,00",2,"1,68",0,"0,00",4,"3,36",0,"0,00"
39,1206622801,Neupetershain,0001,1276,26,641,"50,24",10,631,358,"56,74",142,"22,50",13,"2,06",1,"0,16",13,"2,06",4,"0,63",4,"0,63",0,"0,00",7,"1,11",0,"0,00",89,"14,10",0,"0,00"
39,1206622801,Neupetershain,0002,267,5,179,"67,04",8,171,89,"52,05",48,"28,07",5,"2,92",0,"0,00",9,"5,26",0,"0,00",1,"0,58",0,"0,00",0,"0,00",0,"0,00",19,"11,11",0,"0,00"
39,1206623609,Ogrosen,0001,179,0,109,"60,89",0,109,66,"60,55",20,"18,35",1,"0,92",0,"0,00",9,"8,26",1,"0,92",1,"0,92",0,"0,00",1,"0,92",1,"0,92",9,"8,26",0,"0,00"
39,1206624809,Raddusch,0001,503,4,264,"52,49",3,261,138,"52,87",81,"31,03",6,"2,30",0,"0,00",5,"1,92",0,"0,00",1,"0,38",0,"0,00",0,"0,00",1,"0,38",28,"10,73",1,"0,38"
39,1206625205,Ragow,0001,392,7,216,"55,10",7,209,125,"59,81",49,"23,44",10,"4,78",0,"0,00",4,"1,91",2,"0,96",0,"0,00",0,"0,00",0,"0,00",1,"0,48",15,"7,18",3,"1,44"
39,1206625601,Ranzow,0001,74,4,55,"74,32",5,50,23,"46,00",13,"26,00",0,"0,00",0,"0,00",3,"6,00",0,"0,00",1,"2,00",0,"0,00",1,"2,00",0,"0,00",9,"18,00",0,"0,00"
39,1206626001,Reddern,0001,111,0,65,"58,56",3,62,45,"72,58",10,"16,13",0,"0,00",0,"0,00",3,"4,84",1,"1,61",0,"0,00",0,"0,00",1,"1,61",0,"0,00",2,"3,23",0,"0,00"
39,1206626409,Repten,0001,71,1,54,"76,06",2,52,21,"40,38",19,"36,54",6,"11,54",0,"0,00",1,"1,92",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"9,62",0,"0,00"
39,1206626801,Ressen,0001,138,0,98,"71,01",0,98,57,"58,16",29,"29,59",4,"4,08",0,"0,00",2,"2,04",0,"0,00",1,"1,02",3,"3,06",0,"0,00",0,"0,00",2,"2,04",0,"0,00"
39,1206628003,Saßleben,0001,142,0,92,"64,79",4,88,43,"48,86",33,"37,50",0,"0,00",1,"1,14",3,"3,41",0,"0,00",0,"0,00",0,"0,00",1,"1,14",0,"0,00",5,"5,68",2,"2,27"
39,1206628003,Saßleben,0002,64,0,44,"68,75",0,44,22,"50,00",11,"25,00",0,"0,00",1,"2,27",4,"9,09",2,"4,55",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"9,09",0,"0,00"
39,1206628003,Saßleben,0003,93,4,64,"68,82",1,63,42,"66,67",19,"30,16",0,"0,00",0,"0,00",1,"1,59",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,59",0,"0,00"
39,1206628801,Schöllnitz,0001,140,0,80,"57,14",3,77,42,"54,55",22,"28,57",1,"1,30",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"5,19",0,"0,00",7,"9,09",1,"1,30"
39,1206628801,Schöllnitz,0002,121,0,70,"57,85",2,68,39,"57,35",17,"25,00",1,"1,47",0,"0,00",4,"5,88",0,"0,00",0,"0,00",0,"0,00",1,"1,47",0,"0,00",6,"8,82",0,"0,00"
39,1206630809,Stradow,0001,235,9,143,"60,85",3,140,87,"62,14",36,"25,71",5,"3,57",0,"0,00",3,"2,14",4,"2,86",0,"0,00",0,"0,00",1,"0,71",1,"0,71",3,"2,14",0,"0,00"
39,1206631209,Suschow,0001,168,8,102,"60,71",7,95,50,"52,63",23,"24,21",2,"2,11",0,"0,00",3,"3,16",0,"0,00",1,"1,05",0,"0,00",1,"1,05",0,"0,00",15,"15,79",0,"0,00"
39,1206632009,Vetschau/Spreewald,0001,2368,58,1071,"45,23",17,1054,624,"59,20",132,"12,52",24,"2,28",0,"0,00",49,"4,65",6,"0,57",2,"0,19",1,"0,09",9,"0,85",0,"0,00",202,"19,17",5,"0,47"
39,1206632009,Vetschau/Spreewald,0002,537,24,238,"44,32",3,235,118,"50,21",43,"18,30",16,"6,81",0,"0,00",12,"5,11",2,"0,85",1,"0,43",0,"0,00",2,"0,85",0,"0,00",39,"16,60",2,"0,85"
39,1206632009,Vetschau/Spreewald,0003,341,16,210,"61,58",12,198,98,"49,49",63,"31,82",10,"5,05",0,"0,00",6,"3,03",2,"1,01",1,"0,51",0,"0,00",2,"1,01",0,"0,00",16,"8,08",0,"0,00"
39,1206632009,Vetschau/Spreewald,0004,1523,72,738,"48,46",10,728,406,"55,77",136,"18,68",31,"4,26",1,"0,14",27,"3,71",4,"0,55",1,"0,14",3,"0,41",5,"0,69",0,"0,00",111,"15,25",3,"0,41"
39,1206632009,Vetschau/Spreewald,0005,1627,50,824,"50,65",16,808,440,"54,46",128,"15,84",13,"1,61",0,"0,00",44,"5,45",10,"1,24",1,"0,12",1,"0,12",5,"0,62",0,"0,00",158,"19,55",8,"0,99"
39,1206632403,Werchow,0001,430,0,249,"57,91",7,242,121,"50,00",69,"28,51",9,"3,72",0,"0,00",7,"2,89",1,"0,41",0,"0,00",0,"0,00",0,"0,00",1,"0,41",34,"14,05",0,"0,00"
39,1206633603,Zinnitz,0001,219,0,149,"68,04",1,148,86,"58,11",45,"30,41",2,"1,35",1,"0,68",4,"2,70",0,"0,00",0,"0,00",1,"0,68",0,"0,00",0,"0,00",9,"6,08",0,"0,00"
40,"1,20E+09",Briefwahlbezirk,0900,0,0,2622,"0,00",18,2604,1315,"50,50",351,"13,48",34,"1,31",0,"0,00",66,"2,53",27,"1,04",2,"0,08",13,"0,50",7,"0,27",0,"0,00",776,"29,80",13,"0,50"
40,1205204000,Cottbus,0001,429,7,267,"62,24",4,263,139,"52,85",67,"25,48",6,"2,28",0,"0,00",7,"2,66",6,"2,28",2,"0,76",1,"0,38",3,"1,14",0,"0,00",32,"12,17",0,"0,00"
40,1205204000,Cottbus,0002,559,5,283,"50,63",6,277,152,"54,87",76,"27,44",8,"2,89",1,"0,36",5,"1,81",2,"0,72",2,"0,72",0,"0,00",1,"0,36",0,"0,00",28,"10,11",2,"0,72"
40,1205204000,Cottbus,0003,288,3,165,"57,29",4,161,89,"55,28",51,"31,68",5,"3,11",1,"0,62",3,"1,86",2,"1,24",0,"0,00",0,"0,00",1,"0,62",0,"0,00",8,"4,97",1,"0,62"
40,1205204000,Cottbus,0004,1668,32,923,"55,34",9,914,439,"48,03",261,"28,56",39,"4,27",3,"0,33",24,"2,63",13,"1,42",1,"0,11",4,"0,44",3,"0,33",2,"0,22",125,"13,68",0,"0,00"
40,1205204000,Cottbus,0005,1317,58,689,"52,32",8,681,328,"48,16",183,"26,87",21,"3,08",2,"0,29",20,"2,94",5,"0,73",4,"0,59",3,"0,44",6,"0,88",1,"0,15",106,"15,57",2,"0,29"
40,1205204000,Cottbus,0006,1636,33,699,"42,73",8,691,374,"54,12",93,"13,46",8,"1,16",0,"0,00",18,"2,60",9,"1,30",0,"0,00",4,"0,58",3,"0,43",2,"0,29",179,"25,90",1,"0,14"
40,1205204000,Cottbus,0007,1290,33,572,"44,34",2,570,269,"47,19",108,"18,95",5,"0,88",1,"0,18",16,"2,81",3,"0,53",0,"0,00",3,"0,53",3,"0,53",0,"0,00",159,"27,89",3,"0,53"
40,1205204000,Cottbus,0008,1589,120,638,"40,15",3,635,328,"51,65",83,"13,07",16,"2,52",22,"3,46",2,"0,31",7,"1,10",0,"0,00",3,"0,47",4,"0,63",0,"0,00",168,"26,46",2,"0,31"
40,1205204000,Cottbus,0009,1586,34,688,"43,38",6,682,331,"48,53",105,"15,40",12,"1,76",2,"0,29",29,"4,25",12,"1,76",2,"0,29",2,"0,29",18,"2,64",0,"0,00",167,"24,49",2,"0,29"
40,1205204000,Cottbus,0010,1575,64,684,"43,43",7,677,339,"50,07",94,"13,88",12,"1,77",1,"0,15",21,"3,10",14,"2,07",2,"0,30",3,"0,44",5,"0,74",0,"0,00",186,"27,47",0,"0,00"
40,1205204000,Cottbus,0011,1628,48,866,"53,19",8,858,400,"46,62",154,"17,95",20,"2,33",1,"0,12",24,"2,80",10,"1,17",1,"0,12",2,"0,23",1,"0,12",0,"0,00",240,"27,97",5,"0,58"
40,1205204000,Cottbus,0012,1604,97,847,"52,81",19,828,453,"54,71",144,"17,39",20,"2,42",2,"0,24",28,"3,38",4,"0,48",1,"0,12",1,"0,12",9,"1,09",2,"0,24",162,"19,57",2,"0,24"
40,1205204000,Cottbus,0013,1504,52,780,"51,86",13,767,443,"57,76",136,"17,73",10,"1,30",0,"0,00",13,"1,69",14,"1,83",0,"0,00",1,"0,13",9,"1,17",0,"0,00",141,"18,38",0,"0,00"
40,1205204000,Cottbus,0014,629,15,358,"56,92",4,354,165,"46,61",121,"34,18",8,"2,26",0,"0,00",6,"1,69",7,"1,98",1,"0,28",0,"0,00",9,"2,54",0,"0,00",37,"10,45",0,"0,00"
40,1205204000,Cottbus,0015,1554,105,693,"44,59",7,686,401,"58,45",102,"14,87",11,"1,60",1,"0,15",18,"2,62",6,"0,87",1,"0,15",2,"0,29",3,"0,44",1,"0,15",139,"20,26",1,"0,15"
40,1205204000,Cottbus,0016,1537,79,933,"60,70",8,925,547,"59,14",136,"14,70",10,"1,08",1,"0,11",14,"1,51",8,"0,86",0,"0,00",6,"0,65",4,"0,43",0,"0,00",195,"21,08",4,"0,43"
40,1205204000,Cottbus,0017,1593,82,856,"53,74",10,846,460,"54,37",121,"14,30",13,"1,54",1,"0,12",20,"2,36",5,"0,59",2,"0,24",3,"0,35",3,"0,35",1,"0,12",213,"25,18",4,"0,47"
40,1205204000,Cottbus,0018,1668,95,994,"59,59",11,983,531,"54,02",155,"15,77",20,"2,03",1,"0,10",18,"1,83",12,"1,22",2,"0,20",4,"0,41",8,"0,81",2,"0,20",226,"22,99",4,"0,41"
40,1205204000,Cottbus,0019,1512,86,749,"49,54",4,745,392,"52,62",90,"12,08",16,"2,15",0,"0,00",33,"4,43",7,"0,94",3,"0,40",1,"0,13",4,"0,54",2,"0,27",190,"25,50",7,"0,94"
40,1205204000,Cottbus,0020,1563,79,759,"48,56",7,752,377,"50,13",105,"13,96",21,"2,79",0,"0,00",41,"5,45",11,"1,46",1,"0,13",2,"0,27",7,"0,93",3,"0,40",182,"24,20",2,"0,27"
40,1205204000,Cottbus,0021,1103,63,605,"54,85",12,593,308,"51,94",90,"15,18",12,"2,02",1,"0,17",14,"2,36",8,"1,35",2,"0,34",2,"0,34",5,"0,84",3,"0,51",146,"24,62",2,"0,34"
40,1205204000,Cottbus,0022,1096,52,583,"53,19",5,578,315,"54,50",134,"23,18",26,"4,50",1,"0,17",12,"2,08",9,"1,56",0,"0,00",0,"0,00",5,"0,87",1,"0,17",69,"11,94",6,"1,04"
40,1205204000,Cottbus,0023,951,37,475,"49,95",9,466,238,"51,07",111,"23,82",13,"2,79",0,"0,00",12,"2,58",7,"1,50",0,"0,00",0,"0,00",3,"0,64",0,"0,00",76,"16,31",6,"1,29"
40,1205204000,Cottbus,0024,1462,138,641,"43,84",11,630,344,"54,60",97,"15,40",13,"2,06",0,"0,00",17,"2,70",7,"1,11",0,"0,00",0,"0,00",6,"0,95",2,"0,32",142,"22,54",2,"0,32"
40,1205204000,Cottbus,0025,1490,96,859,"57,65",12,847,438,"51,71",137,"16,17",23,"2,72",1,"0,12",21,"2,48",5,"0,59",3,"0,35",2,"0,24",5,"0,59",1,"0,12",208,"24,56",3,"0,35"
40,1205204000,Cottbus,0026,1612,60,872,"54,09",14,858,429,"50,00",110,"12,82",13,"1,52",0,"0,00",27,"3,15",9,"1,05",2,"0,23",2,"0,23",4,"0,47",1,"0,12",259,"30,19",2,"0,23"
40,1205204000,Cottbus,0027,1556,105,817,"52,51",11,806,389,"48,26",104,"12,90",15,"1,86",0,"0,00",14,"1,74",3,"0,37",2,"0,25",4,"0,50",3,"0,37",0,"0,00",269,"33,37",3,"0,37"
40,1205204000,Cottbus,0028,1567,102,759,"48,44",12,747,388,"51,94",103,"13,79",14,"1,87",0,"0,00",44,"5,89",14,"1,87",0,"0,00",2,"0,27",2,"0,27",0,"0,00",178,"23,83",2,"0,27"
40,1205204000,Cottbus,0029,1213,72,579,"47,73",13,566,265,"46,82",72,"12,72",10,"1,77",0,"0,00",39,"6,89",11,"1,94",2,"0,35",1,"0,18",4,"0,71",0,"0,00",160,"28,27",2,"0,35"
40,1205204000,Cottbus,0030,1482,114,714,"48,18",11,703,314,"44,67",111,"15,79",20,"2,84",2,"0,28",21,"2,99",9,"1,28",0,"0,00",1,"0,14",2,"0,28",1,"0,14",221,"31,44",1,"0,14"
40,1205204000,Cottbus,0031,1493,136,802,"53,72",13,789,396,"50,19",130,"16,48",31,"3,93",0,"0,00",22,"2,79",24,"3,04",0,"0,00",0,"0,00",2,"0,25",2,"0,25",180,"22,81",2,"0,25"
40,1205204000,Cottbus,0032,1458,125,690,"47,33",11,679,377,"55,52",125,"18,41",12,"1,77",1,"0,15",27,"3,98",14,"2,06",0,"0,00",5,"0,74",8,"1,18",1,"0,15",103,"15,17",6,"0,88"
40,1205204000,Cottbus,0033,1519,98,819,"53,92",6,813,443,"54,49",121,"14,88",16,"1,97",1,"0,12",29,"3,57",2,"0,25",2,"0,25",0,"0,00",6,"0,74",1,"0,12",188,"23,12",4,"0,49"
40,1205204000,Cottbus,0034,1612,108,848,"52,61",9,839,482,"57,45",137,"16,33",12,"1,43",1,"0,12",19,"2,26",9,"1,07",0,"0,00",0,"0,00",6,"0,72",0,"0,00",169,"20,14",4,"0,48"
40,1205204000,Cottbus,0035,1599,101,871,"54,47",5,866,462,"53,35",112,"12,93",18,"2,08",0,"0,00",16,"1,85",11,"1,27",1,"0,12",2,"0,23",1,"0,12",0,"0,00",238,"27,48",5,"0,58"
40,1205204000,Cottbus,0036,1584,84,917,"57,89",16,901,501,"55,60",132,"14,65",14,"1,55",1,"0,11",19,"2,11",14,"1,55",2,"0,22",1,"0,11",8,"0,89",1,"0,11",205,"22,75",3,"0,33"
40,1205204000,Cottbus,0037,1618,125,868,"53,65",12,856,454,"53,04",137,"16,00",12,"1,40",0,"0,00",21,"2,45",8,"0,93",2,"0,23",3,"0,35",4,"0,47",1,"0,12",214,"25,00",0,"0,00"
40,1205204000,Cottbus,0038,1607,120,898,"55,88",11,887,455,"51,30",116,"13,08",13,"1,47",1,"0,11",11,"1,24",8,"0,90",0,"0,00",8,"0,90",5,"0,56",0,"0,00",265,"29,88",5,"0,56"
41,"1,20E+09",Briefwahlbezirk,0941,0,0,1861,"0,00",14,1847,921,"49,86",255,"13,81",42,"2,27",1,"0,05",51,"2,76",31,"1,68",0,"0,00",9,"0,49",3,"0,16",2,"0,11",512,"27,72",20,"1,08"
41,1205204100,Cottbus,0039,903,16,486,"53,82",17,469,243,"51,81",117,"24,95",12,"2,56",1,"0,21",16,"3,41",8,"1,71",1,"0,21",0,"0,00",4,"0,85",0,"0,00",58,"12,37",9,"1,92"
41,1205204100,Cottbus,0040,1165,63,631,"54,16",9,622,327,"52,57",142,"22,83",26,"4,18",2,"0,32",21,"3,38",8,"1,29",3,"0,48",3,"0,48",4,"0,64",0,"0,00",86,"13,83",0,"0,00"
41,1205204100,Cottbus,0041,1606,75,800,"49,81",16,784,355,"45,28",112,"14,29",10,"1,28",0,"0,00",20,"2,55",19,"2,42",0,"0,00",1,"0,13",2,"0,26",0,"0,00",261,"33,29",4,"0,51"
41,1205204100,Cottbus,0042,1621,214,917,"56,57",13,904,497,"54,98",163,"18,03",12,"1,33",0,"0,00",23,"2,54",3,"0,33",0,"0,00",2,"0,22",2,"0,22",1,"0,11",194,"21,46",7,"0,77"
41,1205204100,Cottbus,0043,1517,70,752,"49,57",23,729,354,"48,56",134,"18,38",14,"1,92",5,"0,69",40,"5,49",18,"2,47",5,"0,69",1,"0,14",7,"0,96",0,"0,00",150,"20,58",1,"0,14"
41,1205204100,Cottbus,0044,1620,91,917,"56,60",4,913,462,"50,60",170,"18,62",17,"1,86",0,"0,00",45,"4,93",13,"1,42",1,"0,11",1,"0,11",7,"0,77",1,"0,11",192,"21,03",4,"0,44"
41,1205204100,Cottbus,0045,1542,92,916,"59,40",8,908,465,"51,21",164,"18,06",21,"2,31",0,"0,00",26,"2,86",13,"1,43",1,"0,11",4,"0,44",8,"0,88",0,"0,00",202,"22,25",4,"0,44"
41,1205204100,Cottbus,0046,1549,113,994,"64,17",19,975,542,"55,59",157,"16,10",12,"1,23",0,"0,00",31,"3,18",4,"0,41",1,"0,10",4,"0,41",7,"0,72",0,"0,00",212,"21,74",5,"0,51"
41,1205204100,Cottbus,0047,1284,59,571,"44,47",12,559,231,"41,32",83,"14,85",14,"2,50",1,"0,18",22,"3,94",11,"1,97",2,"0,36",1,"0,18",7,"1,25",0,"0,00",184,"32,92",3,"0,54"
41,1205204100,Cottbus,0048,1571,87,843,"53,66",27,816,408,"50,00",142,"17,40",22,"2,70",0,"0,00",28,"3,43",10,"1,23",1,"0,12",3,"0,37",13,"1,59",0,"0,00",185,"22,67",4,"0,49"
41,1205204100,Cottbus,0049,1551,51,714,"46,03",10,704,342,"48,58",106,"15,06",15,"2,13",3,"0,43",31,"4,40",17,"2,41",2,"0,28",5,"0,71",8,"1,14",2,"0,28",171,"24,29",2,"0,28"
41,1205204100,Cottbus,0050,1587,134,891,"56,14",15,876,445,"50,80",155,"17,69",25,"2,85",0,"0,00",25,"2,85",8,"0,91",0,"0,00",1,"0,11",2,"0,23",1,"0,11",210,"23,97",4,"0,46"
41,1205204100,Cottbus,0051,609,12,333,"54,68",14,319,159,"49,84",90,"28,21",6,"1,88",0,"0,00",3,"0,94",3,"0,94",3,"0,94",0,"0,00",4,"1,25",0,"0,00",49,"15,36",2,"0,63"
41,1205204100,Cottbus,0052,507,11,290,"57,20",10,280,117,"41,79",108,"38,57",5,"1,79",1,"0,36",6,"2,14",1,"0,36",0,"0,00",0,"0,00",1,"0,36",0,"0,00",41,"14,64",0,"0,00"
41,1205204100,Cottbus,0053,1338,69,715,"53,44",5,710,352,"49,58",118,"16,62",34,"4,79",0,"0,00",30,"4,23",6,"0,85",0,"0,00",2,"0,28",10,"1,41",1,"0,14",157,"22,11",0,"0,00"
41,1205204100,Cottbus,0054,1604,86,812,"50,62",7,805,382,"47,45",146,"18,14",21,"2,61",0,"0,00",24,"2,98",9,"1,12",1,"0,12",3,"0,37",2,"0,25",0,"0,00",213,"26,46",4,"0,50"
41,1205204100,Cottbus,0055,1601,67,805,"50,28",10,795,362,"45,53",125,"15,72",19,"2,39",2,"0,25",27,"3,40",10,"1,26",1,"0,13",0,"0,00",8,"1,01",0,"0,00",237,"29,81",4,"0,50"
41,1205204100,Cottbus,0056,1370,55,684,"49,93",10,674,329,"48,81",85,"12,61",18,"2,67",3,"0,45",19,"2,82",9,"1,34",0,"0,00",5,"0,74",12,"1,78",1,"0,15",191,"28,34",2,"0,30"
41,1205204100,Cottbus,0057,1431,43,716,"50,03",14,702,382,"54,42",99,"14,10",13,"1,85",1,"0,14",22,"3,13",4,"0,57",2,"0,28",2,"0,28",8,"1,14",1,"0,14",166,"23,65",2,"0,28"
41,1205204100,Cottbus,0058,1620,75,733,"45,25",9,724,374,"51,66",78,"10,77",10,"1,38",1,"0,14",20,"2,76",10,"1,38",2,"0,28",1,"0,14",7,"0,97",0,"0,00",218,"30,11",3,"0,41"
41,1205204100,Cottbus,0059,1661,41,803,"48,34",3,800,396,"49,50",88,"11,00",20,"2,50",0,"0,00",30,"3,75",11,"1,38",3,"0,38",2,"0,25",5,"0,63",0,"0,00",242,"30,25",3,"0,38"
41,1205204100,Cottbus,0060,1356,30,584,"43,07",8,576,313,"54,34",83,"14,41",11,"1,91",0,"0,00",12,"2,08",9,"1,56",0,"0,00",0,"0,00",6,"1,04",0,"0,00",142,"24,65",0,"0,00"
41,1205204100,Cottbus,0061,1633,82,840,"51,44",18,822,400,"48,66",151,"18,37",16,"1,95",2,"0,24",32,"3,89",12,"1,46",1,"0,12",4,"0,49",10,"1,22",0,"0,00",194,"23,60",0,"0,00"
41,1205204100,Cottbus,0062,1502,52,725,"48,27",16,709,345,"48,66",100,"14,10",9,"1,27",2,"0,28",25,"3,53",14,"1,97",1,"0,14",3,"0,42",5,"0,71",0,"0,00",201,"28,35",4,"0,56"
41,1205204100,Cottbus,0063,1655,189,646,"39,03",10,636,300,"47,17",99,"15,57",16,"2,52",2,"0,31",13,"2,04",5,"0,79",0,"0,00",3,"0,47",3,"0,47",0,"0,00",195,"30,66",0,"0,00"
41,1205204100,Cottbus,0064,1341,28,611,"45,56",8,603,310,"51,41",86,"14,26",11,"1,82",1,"0,17",23,"3,81",6,"1,00",0,"0,00",2,"0,33",12,"1,99",0,"0,00",149,"24,71",3,"0,50"
41,1205204100,Cottbus,0065,1214,28,537,"44,23",7,530,240,"45,28",86,"16,23",12,"2,26",5,"0,94",30,"5,66",5,"0,94",1,"0,19",3,"0,57",9,"1,70",2,"0,38",135,"25,47",2,"0,38"
41,1205204100,Cottbus,0066,1144,29,410,"35,84",14,396,184,"46,46",55,"13,89",13,"3,28",0,"0,00",15,"3,79",6,"1,52",2,"0,51",1,"0,25",2,"0,51",1,"0,25",116,"29,29",1,"0,25"
41,1205204100,Cottbus,0067,1441,24,677,"46,98",9,668,342,"51,20",108,"16,17",10,"1,50",3,"0,45",12,"1,80",8,"1,20",2,"0,30",1,"0,15",9,"1,35",1,"0,15",169,"25,30",3,"0,45"
41,1205204100,Cottbus,0068,1491,40,662,"44,40",5,657,363,"55,25",88,"13,39",12,"1,83",3,"0,46",18,"2,74",8,"1,22",2,"0,30",0,"0,00",12,"1,83",1,"0,15",150,"22,83",0,"0,00"
42,"1,20E+09",Briefwahlbezirk,0900,0,0,1431,"0,00",10,1421,715,"50,32",329,"23,15",25,"1,76",1,"0,07",18,"1,27",18,"1,27",2,"0,14",4,"0,28",4,"0,28",3,"0,21",293,"20,62",9,"0,63"
42,1207102801,Briesen,0001,426,7,256,"60,09",5,251,158,"62,95",48,"19,12",11,"4,38",0,"0,00",10,"3,98",3,"1,20",1,"0,40",0,"0,00",2,"0,80",0,"0,00",18,"7,17",0,"0,00"
42,1207103201,Burg/Spreewald,0001,1300,23,677,"52,08",15,662,413,"62,39",122,"18,43",15,"2,27",1,"0,15",19,"2,87",8,"1,21",0,"0,00",1,"0,15",8,"1,21",0,"0,00",71,"10,73",4,"0,60"
42,1207103201,Burg/Spreewald,0002,337,4,183,"54,30",9,174,93,"53,45",51,"29,31",6,"3,45",0,"0,00",6,"3,45",0,"0,00",0,"0,00",0,"0,00",2,"1,15",1,"0,57",14,"8,05",1,"0,57"
42,1207103201,Burg/Spreewald,0003,191,1,105,"54,97",2,103,63,"61,17",31,"30,10",0,"0,00",0,"0,00",2,"1,94",1,"0,97",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"5,83",0,"0,00"
42,1207103201,Burg/Spreewald,0004,363,9,191,"52,62",9,182,102,"56,04",60,"32,97",0,"0,00",0,"0,00",4,"2,20",1,"0,55",0,"0,00",1,"0,55",1,"0,55",0,"0,00",13,"7,14",0,"0,00"
42,1207103201,Burg/Spreewald,0005,477,2,237,"49,69",5,232,132,"56,90",71,"30,60",10,"4,31",1,"0,43",1,"0,43",0,"0,00",0,"0,00",3,"1,29",3,"1,29",0,"0,00",11,"4,74",0,"0,00"
42,1207103603,Casel,0002,254,1,169,"66,54",2,167,112,"67,07",22,"13,17",13,"7,78",0,"0,00",4,"2,40",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"8,38",2,"1,20"
42,1207104001,Dissen,0003,374,5,222,"59,36",8,214,103,"48,13",90,"42,06",4,"1,87",0,"0,00",3,"1,40",2,"0,93",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"5,61",0,"0,00"
42,1207104803,Domsdorf,0004,150,13,88,"58,67",4,84,43,"51,19",26,"30,95",1,"1,19",0,"0,00",5,"5,95",2,"2,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"8,33",0,"0,00"
42,1207105603,Drebkau,0001,946,30,500,"52,85",19,481,243,"50,52",147,"30,56",13,"2,70",1,"0,21",8,"1,66",4,"0,83",1,"0,21",0,"0,00",6,"1,25",0,"0,00",58,"12,06",0,"0,00"
42,1207105603,Drebkau,0002,1170,43,595,"50,85",15,580,329,"56,72",124,"21,38",15,"2,59",2,"0,34",13,"2,24",3,"0,52",0,"0,00",0,"0,00",2,"0,34",1,"0,17",88,"15,17",3,"0,52"
42,1207107201,Fehrow,0014,299,4,178,"59,53",1,177,76,"42,94",71,"40,11",8,"4,52",0,"0,00",2,"1,13",2,"1,13",0,"0,00",0,"0,00",2,"1,13",0,"0,00",15,"8,47",1,"0,56"
42,1207111603,Greifenhain,0005,240,3,139,"57,92",2,137,83,"60,58",29,"21,17",5,"3,65",0,"0,00",6,"4,38",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"9,49",1,"0,73"
42,1207116401,Guhrow,0006,311,9,155,"49,84",2,153,66,"43,14",61,"39,87",1,"0,65",0,"0,00",4,"2,61",0,"0,00",2,"1,31",0,"0,00",1,"0,65",1,"0,65",17,"11,11",0,"0,00"
42,1207117209,Haidemühl,0007,562,8,325,"57,83",11,314,142,"45,22",97,"30,89",4,"1,27",1,"0,32",11,"3,50",3,"0,96",0,"0,00",4,"1,27",7,"2,23",0,"0,00",42,"13,38",3,"0,96"
42,1207119603,Jehserig,0008,304,3,179,"58,88",6,173,86,"49,71",54,"31,21",3,"1,73",0,"0,00",4,"2,31",2,"1,16",1,"0,58",0,"0,00",0,"0,00",0,"0,00",23,"13,29",0,"0,00"
