KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER,FAMILIE,Freie_Union,Wagenitz,Leonhardt,Wolf,Stumpf,Gohlke,Lange,Noack,Selbitz,Häschel
68,12068320,Neuruppin  ,Wahlbezirk,1009,3,57,1066,488,21,467,114,134,69,0,100,31,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1010,3,57,1075,486,12,474,114,140,60,0,105,30,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1011,3,57,1193,540,21,519,125,133,89,0,104,46,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1012,3,57,646,346,15,331,100,104,37,0,57,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1013,3,57,931,480,37,443,132,163,72,0,50,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1014,3,57,629,367,16,351,92,83,62,0,78,24,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1015,3,57,1161,518,18,500,139,148,85,0,86,30,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1016,3,57,766,345,13,332,95,135,46,0,37,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1017,3,57,975,455,31,424,130,150,52,0,53,19,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1018,3,57,722,354,17,337,96,127,51,0,34,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1019,3,57,1098,585,22,563,184,171,91,0,81,22,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1020,3,57,940,376,25,351,106,134,39,0,50,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1021,3,57,964,326,21,305,89,98,42,0,52,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1022,3,57,756,480,7,473,126,113,80,0,116,20,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1023,3,57,574,304,10,294,53,64,95,0,57,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1024,3,57,820,398,6,392,104,104,65,0,75,26,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1025,3,57,683,365,21,344,92,76,62,0,73,24,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1026,3,57,794,417,20,397,106,109,66,0,62,31,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1027,3,57,189,105,4,101,23,29,17,0,24,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1028,3,57,296,184,7,177,40,52,32,0,24,12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1029,3,57,329,167,5,162,35,57,23,0,17,17,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1030,3,57,330,191,9,182,43,54,31,0,26,9,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1031,3,57,232,155,2,153,46,40,18,0,31,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1032,3,57,157,89,7,82,20,17,14,0,16,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1033,3,57,215,146,12,134,30,33,32,0,18,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1034,3,57,275,172,5,167,38,34,24,0,36,11,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1035,3,57,455,212,11,201,62,30,40,0,30,13,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1036,3,57,189,115,10,105,25,34,18,0,15,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1037,3,57,552,214,9,205,35,37,28,0,18,4,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
68,12068320,Neuruppin  ,Wahlbezirk,1038,3,57,410,257,4,253,74,50,50,0,47,19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4021,3,57,673,337,11,326,135,102,51,0,21,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4022,3,57,716,329,10,319,111,67,71,0,26,31,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4023,3,57,783,424,17,407,152,97,70,0,47,27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4024,3,57,771,368,10,358,155,83,74,0,20,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4025,3,57,614,212,9,203,87,68,25,0,8,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4026,3,57,556,262,6,256,106,74,40,0,19,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4027,3,57,352,212,7,205,67,50,45,0,24,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4028,3,57,318,184,6,178,67,32,39,0,14,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4029,3,57,327,186,5,181,61,42,35,0,21,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4030,3,57,172,115,8,107,45,31,19,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4031,3,57,254,174,2,172,50,49,33,0,19,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4032,3,57,169,116,4,112,43,24,30,0,7,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4033,3,57,196,129,7,122,40,35,18,0,12,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4034,3,57,131,93,3,90,35,27,15,0,10,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4035,3,57,136,82,1,81,33,26,10,0,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4036,3,57,172,116,8,108,30,33,20,0,13,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4037,3,57,150,77,5,72,21,27,12,0,2,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4038,3,57,110,76,2,74,24,18,16,0,4,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4039,3,57,102,63,2,61,21,25,6,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4040,3,57,128,80,3,77,38,19,7,0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4041,3,57,25,22,1,21,5,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12068353,Rheinsberg  ,Wahlbezirk,4042,3,57,667,420,24,396,114,111,77,0,40,43,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
68,12068372,Rüthnick  ,Wahlbezirk,4010,3,57,439,312,8,304,68,96,63,0,30,30,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
68,12068413,Storbeck-Frankendorf  ,Wahlbezirk,3006,3,57,181,119,4,115,30,34,36,0,7,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068413,Storbeck-Frankendorf  ,Wahlbezirk,3007,3,57,256,163,8,155,54,38,18,0,28,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068425,Temnitzquell  ,Wahlbezirk,3008,3,57,209,138,3,135,37,38,32,0,19,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
68,12068425,Temnitzquell  ,Wahlbezirk,3009,3,57,151,93,2,91,24,21,21,0,19,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
68,12068425,Temnitzquell  ,Wahlbezirk,3010,3,57,333,176,3,173,60,37,48,0,19,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3011,3,57,246,76,8,68,22,10,18,0,6,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3012,3,57,177,94,1,93,28,25,29,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3013,3,57,211,135,6,129,42,38,21,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3014,3,57,144,92,7,85,24,29,8,0,16,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3015,3,57,92,52,4,48,15,12,1,0,15,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068426,Temnitztal  ,Wahlbezirk,3016,3,57,554,333,10,323,91,99,75,0,25,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
68,12068437,Vielitzsee  ,Wahlbezirk,4011,3,57,115,59,4,55,16,11,7,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
68,12068437,Vielitzsee  ,Wahlbezirk,4012,3,57,104,66,0,66,18,17,6,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12068437,Vielitzsee  ,Wahlbezirk,4013,3,57,210,131,6,125,32,41,15,0,14,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
68,12068452,Walsleben  ,Wahlbezirk,3017,3,57,707,360,16,344,86,112,77,0,35,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
68,12068903,Briefwahl für LTW 03 im Kreis 68,Briefwahlbezirk,9001,3,57,0,1310,47,1263,289,334,194,0,310,80,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
68,12068903,Briefwahl für LTW 03 im Kreis 68,Briefwahlbezirk,9002,3,57,0,1192,26,1166,276,323,174,0,255,72,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
68,12068903,Briefwahl für LTW 03 im Kreis 68,Briefwahlbezirk,9003,3,57,0,1020,15,1005,249,244,180,0,175,74,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
68,12068903,Briefwahl für LTW 03 im Kreis 68,Briefwahlbezirk,9004,3,57,0,1143,15,1128,340,277,229,0,119,111,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8031,2,57,202,123,5,118,31,36,32,0,8,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8032,2,57,205,107,4,103,28,40,19,0,3,9,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8033,2,57,644,365,10,355,105,124,70,0,11,25,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8034,2,57,206,143,5,138,50,50,28,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8035,2,57,749,390,12,378,121,104,105,0,11,18,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8036,2,57,238,151,2,149,49,40,36,0,4,9,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8037,2,57,171,86,5,81,18,32,14,0,6,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8038,2,57,250,150,5,145,29,59,29,0,6,8,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8039,2,57,198,136,5,131,32,42,33,0,2,9,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8040,2,57,196,111,8,103,36,39,19,0,1,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8041,2,57,251,125,4,121,33,53,20,0,2,7,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8042,2,57,111,83,3,80,23,30,17,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8043,2,57,199,139,7,132,27,46,36,0,4,13,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
68,12068181,Heiligengrabe  ,Wahlbezirk,8044,2,57,493,263,8,255,87,63,80,0,3,12,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
68,12068264,Kyritz  ,Wahlbezirk,5001,2,57,1451,807,26,781,163,309,184,0,69,47,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068264,Kyritz  ,Wahlbezirk,5002,2,57,186,109,6,103,34,36,14,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,12068264,Kyritz  ,Wahlbezirk,5003,2,57,1004,570,12,558,141,217,115,0,44,31,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12068264,Kyritz  ,Wahlbezirk,5004,2,57,231,130,3,127,31,39,31,0,16,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
