KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER
52,12052943,Briefwahl für LTW 43 im Kreis 52,Briefwahlbezirk,9029,43,65,0,458,3,455,122,145,84,1,50,24,5,2,0,4,3,6,9
52,12052943,Briefwahl für LTW 43 im Kreis 52,Briefwahlbezirk,9030,43,65,0,500,9,491,153,130,129,2,26,29,2,2,0,1,3,3,11
52,12052943,Briefwahl für LTW 43 im Kreis 52,Briefwahlbezirk,9031,43,65,0,426,8,418,129,129,68,3,30,21,5,4,0,1,12,3,13
52,12052943,Briefwahl für LTW 43 im Kreis 52,Briefwahlbezirk,9032,43,65,0,567,9,558,197,135,104,0,36,47,6,1,3,1,4,6,18
52,12052943,Briefwahl für LTW 43 im Kreis 52,Briefwahlbezirk,9033,43,65,0,688,10,678,211,140,162,10,49,62,4,2,0,4,13,2,19
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9034,44,65,0,580,8,572,167,149,147,2,24,55,7,1,0,4,1,5,10
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9035,44,65,0,615,4,611,233,189,99,3,34,24,8,0,1,2,7,3,8
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9036,44,65,0,581,5,576,202,176,90,5,37,31,8,2,1,1,4,4,15
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9037,44,65,0,592,7,585,219,190,78,6,37,24,4,2,0,3,3,5,14
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9038,44,65,0,395,8,387,107,169,56,0,24,15,2,2,0,1,5,0,6
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9039,44,65,0,286,1,285,81,141,29,0,4,13,2,0,1,0,2,4,8
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9040,44,65,0,394,3,391,133,124,62,0,27,16,2,1,0,2,11,3,10
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9041,44,65,0,444,6,438,152,100,106,1,17,41,3,0,0,2,4,0,12
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9042,44,65,0,497,8,489,159,147,80,2,39,36,4,0,0,1,6,2,13
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9043,44,65,0,614,14,600,191,185,109,0,43,47,6,1,0,1,4,5,8
52,12052944,Briefwahl für LTW 44 im Kreis 52,Briefwahlbezirk,9044,44,65,0,535,5,530,184,162,62,2,64,30,2,3,0,0,7,3,11
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0001,35,64,687,314,6,308,91,88,79,0,19,15,2,1,0,0,6,2,5
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0002,35,64,924,463,12,451,152,166,60,3,19,32,1,1,1,0,12,3,1
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0003,35,64,969,392,15,377,119,166,33,7,19,18,1,2,1,0,5,2,4
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0004,35,64,1208,607,18,589,202,209,83,12,32,26,11,0,2,0,9,2,1
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0005,35,64,871,464,19,445,131,177,69,6,11,23,10,1,0,0,12,1,4
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0006,35,64,723,380,5,375,113,153,50,7,14,17,8,1,0,0,9,2,1
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0007,35,64,1236,574,12,562,163,202,89,7,34,40,5,1,1,1,10,2,7
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0008,35,64,683,332,12,320,85,149,42,5,11,10,5,0,0,0,6,3,4
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0009,35,64,684,314,10,304,95,116,49,5,13,8,7,1,2,0,8,0,0
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0010,35,64,552,246,4,242,76,78,38,3,18,19,2,1,0,0,5,1,1
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0011,35,64,1018,471,17,454,122,137,80,3,50,34,6,1,1,2,13,0,5
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0012,35,64,1044,596,9,587,192,154,141,6,33,42,3,1,0,0,7,6,2
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0033,35,64,1145,663,16,647,188,189,149,7,50,36,3,2,0,2,12,3,6
53,12053001,"Frankfurt (Oder), OT Innenstadt  ",Wahlbezirk,0034,35,64,1440,812,11,801,233,223,145,8,64,70,8,0,7,1,24,7,11
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0013,35,64,801,524,14,510,120,140,151,4,32,43,6,1,1,2,5,0,5
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0014,35,64,454,308,16,292,91,68,87,1,9,27,2,0,0,0,1,1,5
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0015,35,64,977,440,9,431,114,138,91,5,36,27,4,1,1,1,7,0,6
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0016,35,64,882,426,13,413,104,131,78,7,42,32,3,1,0,0,10,1,4
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0017,35,64,1115,578,18,560,135,261,73,13,23,26,8,0,2,0,14,1,4
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0018,35,64,1154,565,22,543,165,249,64,9,17,21,3,0,0,0,8,3,4
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0019,35,64,762,409,14,395,109,170,54,1,8,16,7,1,2,0,18,5,4
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0020,35,64,1151,546,18,528,149,209,80,8,22,30,12,0,0,0,12,1,5
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0021,35,64,964,425,15,410,87,191,40,4,26,35,8,0,0,0,13,1,5
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0022,35,64,987,427,18,409,93,171,53,6,28,31,5,2,0,0,15,1,4
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0024,35,64,349,140,6,134,49,32,24,6,7,7,3,0,0,0,5,0,1
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0025,35,64,933,476,13,463,136,182,75,8,17,27,3,0,0,1,8,1,5
53,12053002,"Frankfurt (Oder), OT Beresinchen  ",Wahlbezirk,0026,35,64,879,476,22,454,156,165,68,3,18,16,6,1,1,0,13,2,5
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0040,35,64,822,399,12,387,102,164,60,4,18,21,3,2,1,0,8,0,4
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0041,35,64,1149,574,31,543,182,189,85,4,24,32,13,1,4,1,3,0,5
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0042,35,64,872,528,10,518,173,173,106,5,19,29,5,0,0,2,5,1,0
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0043,35,64,767,373,15,358,107,84,98,8,16,27,2,0,0,0,3,0,13
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0044,35,64,1212,622,11,611,186,183,130,9,44,39,6,0,2,1,5,3,3
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0045,35,64,1095,517,14,503,141,208,66,8,18,32,6,0,1,0,15,4,4
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0046,35,64,575,309,8,301,96,107,61,0,15,17,2,0,0,0,2,0,1
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0047,35,64,669,433,13,420,131,106,108,6,27,30,5,1,1,2,3,0,0
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0048,35,64,997,650,18,632,159,172,165,8,34,66,3,0,1,3,13,2,6
53,12053003,"Frankfurt (Oder), OT Nord  ",Wahlbezirk,0049,35,64,1322,904,18,886,228,260,237,6,35,70,9,1,2,2,25,3,8
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0035,35,64,1325,806,17,789,252,249,158,13,44,38,11,3,1,2,9,3,6
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0036,35,64,964,473,5,468,144,150,77,11,28,24,7,1,4,0,17,1,4
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0037,35,64,861,466,13,453,154,119,103,4,19,28,7,0,1,2,7,5,4
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0038,35,64,1080,661,26,635,206,182,126,11,51,30,14,0,1,1,4,2,7
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0039,35,64,1229,654,23,631,201,187,120,9,32,38,10,3,1,1,19,1,9
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0053,35,64,364,223,10,213,74,59,38,4,5,17,3,1,0,0,10,1,1
53,12053004,"Frankfurt (Oder), OT West  ",Wahlbezirk,0054,35,64,822,532,6,526,137,138,134,5,30,55,6,3,0,0,7,3,8
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0023,35,64,1216,490,17,473,109,229,55,11,29,18,6,1,1,0,10,1,3
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0027,35,64,727,416,8,408,142,124,88,4,13,24,0,0,1,0,11,1,0
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0028,35,64,732,397,5,392,98,107,108,6,16,39,5,0,3,0,3,2,5
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0029,35,64,1110,553,25,528,162,203,68,12,24,33,5,0,1,0,10,4,6
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0030,35,64,1175,515,16,499,140,225,63,11,20,18,2,2,1,0,10,4,3
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0031,35,64,1198,668,30,638,232,239,90,4,25,33,4,0,0,2,3,2,4
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0032,35,64,1156,685,12,673,203,264,111,6,30,35,7,1,0,0,10,0,6
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0050,35,64,863,581,11,570,192,140,135,5,36,38,10,1,3,0,6,1,3
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0051,35,64,1125,765,18,747,259,215,160,4,25,54,7,0,0,1,15,1,6
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0052,35,64,419,296,11,285,84,62,91,3,11,16,4,0,0,3,5,1,5
53,12053005,"Frankfurt (Oder), OT Süd  ",Wahlbezirk,0055,35,64,379,275,7,268,72,86,61,1,11,23,1,0,1,0,9,1,2
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9001,35,64,0,769,6,763,219,275,134,4,68,38,9,1,0,1,6,3,5
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9002,35,64,0,822,2,820,215,282,152,7,80,61,10,0,0,1,5,3,4
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9003,35,64,0,662,8,654,177,264,110,3,41,32,8,4,0,1,7,3,4
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9004,35,64,0,562,2,560,167,203,103,8,26,28,6,0,0,3,7,6,3
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9005,35,64,0,497,5,492,132,167,105,5,19,38,6,3,0,6,4,3,4
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9006,35,64,0,711,6,705,216,208,158,2,44,52,10,1,1,0,7,3,3
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9007,35,64,0,793,20,773,229,266,156,5,47,30,14,3,0,5,5,5,8
53,12053935,Briefwahl für LTW 35 im Kreis 53,Briefwahlbezirk,9008,35,64,0,605,6,599,160,219,125,2,27,35,12,2,0,4,4,2,7
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1101,21,62,886,475,13,462,173,96,89,3,43,39,1,1,1,0,6,4,6
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1102,21,62,1216,721,12,709,268,167,120,5,60,53,2,4,3,2,14,2,9
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1301,21,62,1372,781,10,771,243,183,118,3,126,66,5,3,1,2,6,7,8
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1302,21,62,1364,859,14,845,314,206,144,6,78,70,1,1,1,4,10,4,6
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1303,21,62,1138,634,14,620,204,138,118,6,87,48,2,2,0,1,7,2,5
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1304,21,62,1090,681,15,666,244,131,125,7,53,78,5,3,2,1,7,6,4
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1305,21,62,1244,683,12,671,236,172,95,12,86,53,1,0,1,1,6,2,6
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1401,21,62,122,95,2,93,30,17,18,0,13,11,0,1,0,0,1,0,2
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1501,21,62,1176,671,10,661,226,165,139,3,77,42,1,0,0,1,3,0,4
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1502,21,62,1135,642,16,626,214,171,109,7,62,42,3,2,1,3,7,2,3
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1503,21,62,1121,659,13,646,238,151,109,9,59,56,3,1,1,1,4,5,9
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1601,21,62,340,223,6,217,76,45,50,1,18,18,1,0,1,0,2,0,5
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1701,21,62,1040,620,11,609,210,174,99,7,50,38,4,4,0,0,11,1,11
54,12054001,"Potsdam, OT Potsdam Nord  ",Wahlbezirk,1702,21,62,826,530,11,519,190,121,87,3,42,60,2,0,0,0,5,3,6
54,12054002,"Potsdam, OT Nördliche Vorstädte  ",Wahlbezirk,2101,21,62,1507,862,9,853,289,222,134,5,108,73,2,4,1,2,4,4,5
54,12054002,"Potsdam, OT Nördliche Vorstädte  ",Wahlbezirk,2102,21,62,1386,805,9,796,239,96,182,1,153,107,1,3,3,2,3,3,3
54,12054002,"Potsdam, OT Nördliche Vorstädte  ",Wahlbezirk,2201,21,62,1604,917,2,915,326,155,175,2,124,105,5,1,2,2,5,3,10
54,12054002,"Potsdam, OT Nördliche Vorstädte  ",Wahlbezirk,2301,21,62,1000,541,6,535,172,67,148,2,63,75,1,0,1,1,0,2,3
54,12054002,"Potsdam, OT Nördliche Vorstädte  ",Wahlbezirk,2302,21,62,930,577,7,570,175,97,114,1,96,73,0,2,0,1,5,0,6
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3101,21,62,1056,551,16,535,189,183,45,5,73,21,5,2,1,1,5,2,3
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3102,21,62,1287,759,16,743,233,144,80,5,189,68,4,3,1,1,2,4,9
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3103,21,62,1143,649,12,637,189,161,57,3,166,43,1,3,1,0,6,1,6
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3104,21,62,1307,817,23,794,302,282,121,1,40,27,4,1,3,1,1,6,5
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3105,21,62,1330,819,20,799,253,186,89,2,217,33,0,1,1,0,5,4,8
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3106,21,62,1473,992,11,981,315,183,127,3,280,42,2,9,1,3,5,1,10
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3107,21,62,1341,784,15,769,320,219,83,11,82,27,3,2,1,1,7,5,8
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3201,21,62,1190,732,14,718,259,202,66,0,134,39,2,1,2,0,2,2,9
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3202,21,62,1097,647,20,627,227,240,61,6,39,35,0,3,0,1,7,4,4
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3203,21,62,1253,733,17,716,259,226,58,6,108,36,0,5,2,0,6,3,7
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3204,21,62,1122,654,22,632,215,260,51,7,53,24,2,3,0,1,9,3,4
54,12054003,"Potsdam, OT Westliche Vorstadt  ",Wahlbezirk,3205,21,62,1187,747,6,741,274,223,96,5,91,25,4,2,1,1,5,4,10
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4101,21,62,1233,710,7,703,246,125,98,5,151,65,0,2,1,1,4,1,4
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4102,21,62,1033,580,13,567,199,97,90,2,126,40,0,1,1,1,1,1,8
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4103,21,62,1130,610,13,597,199,145,78,1,104,47,0,7,1,0,6,6,3
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4104,21,62,1135,615,9,606,203,188,75,4,83,33,3,2,1,1,3,4,6
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4105,21,62,1308,769,12,757,263,162,96,1,128,75,2,1,1,2,10,6,10
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4106,21,62,1259,695,17,678,286,206,77,4,57,24,3,1,2,0,6,2,10
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4107,21,62,1311,724,12,712,266,267,73,4,47,39,2,1,0,1,4,5,3
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4108,21,62,1057,618,8,610,193,126,80,4,127,56,0,2,0,3,5,3,11
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4201,22,62,1113,627,21,606,198,257,42,12,40,34,3,3,0,0,5,7,5
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4202,22,62,972,551,27,524,198,199,49,2,32,23,2,0,1,0,4,7,7
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4203,22,62,1127,658,15,643,230,274,59,8,25,30,1,1,0,1,5,1,8
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4204,22,62,1050,602,22,580,263,197,50,2,36,13,2,4,0,1,5,3,4
54,12054004,"Potsdam, OT Innenstadt  ",Wahlbezirk,4205,22,62,1100,590,11,579,168,154,63,7,132,31,1,3,1,3,5,3,8
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5201,21,62,804,473,7,466,137,76,101,2,83,52,1,0,2,1,4,1,6
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5202,21,62,1082,688,9,679,203,150,151,2,74,85,2,0,0,0,3,8,1
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5203,21,62,1085,723,13,710,232,143,121,0,132,65,2,3,0,0,3,2,7
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5204,21,62,1478,955,12,943,381,184,123,5,168,57,3,4,0,0,3,4,11
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5205,21,62,1449,912,26,886,339,168,99,4,190,57,3,0,0,1,11,3,11
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5206,21,62,1591,990,21,969,368,231,101,8,165,61,2,3,2,4,9,7,8
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5207,21,62,984,593,18,575,211,114,74,0,118,28,0,8,1,0,5,1,15
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5301,21,62,1160,729,22,707,291,165,91,4,75,60,1,6,0,2,8,0,4
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5302,21,62,1083,628,10,618,236,127,77,2,106,47,1,2,0,0,9,4,7
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5303,21,62,1130,682,9,673,251,176,79,5,79,43,3,3,2,1,12,7,12
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5304,21,62,1041,617,13,604,261,182,77,4,47,16,2,0,2,1,2,6,4
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5305,21,62,1101,627,18,609,245,194,72,4,32,28,3,2,1,0,11,5,12
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5306,21,62,1172,724,13,711,252,149,113,1,120,57,2,1,1,2,8,3,2
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5307,21,62,1208,681,11,670,247,192,92,9,66,42,2,1,2,2,8,0,7
54,12054005,"Potsdam, OT Babelsberg  ",Wahlbezirk,5308,21,62,1225,797,5,792,263,150,101,3,181,60,5,4,1,2,6,1,15
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6101,22,62,1137,594,16,578,200,149,109,2,66,31,2,5,2,1,5,2,4
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6201,22,62,1023,590,15,575,229,130,71,8,72,38,0,4,0,0,13,1,9
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6202,22,62,1192,675,11,664,285,207,69,8,47,30,0,0,1,0,6,4,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6203,22,62,1288,817,18,799,300,215,118,2,71,62,2,1,1,2,11,1,13
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6301,22,62,991,475,17,458,144,190,44,8,25,22,2,3,1,1,7,5,6
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6302,22,62,984,483,11,472,156,189,35,12,24,22,7,1,1,2,12,4,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6303,22,62,741,372,11,361,152,113,32,8,20,20,2,1,0,11,2,0,0
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6304,22,62,918,404,17,387,128,150,29,9,23,22,3,1,1,1,9,4,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6305,22,62,795,355,7,348,113,135,26,7,13,27,1,2,1,0,17,1,5
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6306,22,62,899,417,8,409,110,165,44,12,22,34,0,1,0,0,13,2,6
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6307,22,62,762,332,8,324,109,120,28,10,21,13,0,4,0,0,11,3,5
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6308,22,62,881,401,11,390,142,125,24,10,36,25,0,0,0,0,15,1,12
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6401,22,62,1359,817,19,798,348,208,110,10,52,42,3,2,1,2,9,5,6
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6402,22,62,1548,855,21,834,333,300,92,13,30,33,3,3,1,0,10,6,10
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6403,22,62,1065,648,14,634,256,221,87,4,18,29,2,2,0,0,7,1,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6404,22,62,1211,710,17,693,296,281,52,11,27,13,0,0,1,0,5,5,2
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6501,22,62,1081,580,17,563,187,200,64,7,39,33,5,3,0,1,16,0,8
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6502,22,62,1061,541,6,535,198,191,60,13,20,17,8,3,1,1,14,2,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6503,22,62,926,488,10,478,166,198,45,7,27,13,2,0,1,0,8,4,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6504,22,62,773,383,7,376,127,150,35,7,18,18,2,2,1,0,5,6,5
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6505,22,62,752,399,8,391,137,129,40,4,16,30,3,4,0,0,14,2,12
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6506,22,62,978,530,15,515,165,187,64,10,32,28,2,4,1,1,14,0,7
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6507,22,62,1377,657,13,644,217,246,66,13,36,26,4,4,5,1,8,4,14
54,12054006,"Potsdam, OT Potsdam Süd  ",Wahlbezirk,6508,22,62,974,529,16,513,168,209,58,11,22,21,1,2,0,0,12,3,6
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7101,22,62,1382,858,16,842,317,244,115,3,67,59,4,5,4,1,7,5,11
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7102,22,62,1117,637,19,618,191,249,75,18,21,22,5,1,2,2,16,6,10
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7103,22,62,1425,779,19,760,266,287,88,6,33,46,4,3,1,2,5,12,7
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7104,22,62,1353,830,21,809,285,320,87,8,45,34,4,1,2,0,9,7,7
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7105,22,62,1251,735,18,717,231,252,91,4,66,41,6,2,2,1,10,6,5
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7106,22,62,1036,606,17,589,187,260,63,3,20,27,3,4,2,0,10,4,6
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7107,22,62,951,462,4,458,192,158,44,9,21,18,2,1,0,0,7,2,4
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7108,22,62,894,444,7,437,162,169,25,6,29,26,3,2,0,0,10,1,4
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7109,22,62,1401,737,27,710,283,252,79,10,36,27,3,0,2,0,6,6,6
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7110,22,62,993,495,13,482,173,200,33,6,20,22,2,3,0,1,9,0,13
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7111,22,62,1126,657,10,647,234,256,56,9,35,30,2,1,0,1,11,5,7
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7112,22,62,1045,498,13,485,179,199,36,8,20,20,3,0,2,1,7,2,8
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7201,22,62,869,524,9,515,180,129,103,6,32,37,3,1,2,1,10,1,10
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7202,22,62,1365,731,29,702,246,273,73,6,22,52,1,3,1,0,8,7,10
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7203,22,62,906,443,12,431,142,176,43,9,20,16,2,3,1,0,9,3,7
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7204,22,62,919,448,11,437,136,177,53,3,27,24,1,1,0,0,7,2,6
54,12054007,"Potsdam, OT Potsdam Südost  ",Wahlbezirk,7205,22,62,968,477,24,453,152,176,48,8,15,28,2,1,0,0,10,2,11
