AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Erststimmen","Gültige Erststimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB Die Offensive","Anteil BFB Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %","Bürger Bündnis","Anteil Bürger Bündnis in %",FDP,"Anteil FDP in %",NPD,"Anteil NPD in %",EB,"Anteil EB in %"
1205200000,Cottbus,0051,963,34,323,"33,54",8,315,149,"47,30",69,"21,90",77,"24,44",0,"0,00",0,"0,00",11,"3,49",0,"0,00",9,"2,86",0,"0,00",0,"0,00"
1205200000,Cottbus,0052,941,63,426,"45,27",4,422,226,"53,55",100,"23,70",76,"18,01",0,"0,00",0,"0,00",6,"1,42",0,"0,00",14,"3,32",0,"0,00",0,"0,00"
1205200000,Cottbus,0053,951,21,417,"43,85",7,410,236,"57,56",73,"17,80",87,"21,22",0,"0,00",0,"0,00",2,"0,49",0,"0,00",12,"2,93",0,"0,00",0,"0,00"
1205200000,Cottbus,0054,889,31,358,"40,27",5,353,191,"54,11",60,"17,00",96,"27,20",0,"0,00",0,"0,00",5,"1,42",0,"0,00",1,"0,28",0,"0,00",0,"0,00"
1205200000,Cottbus,0055,892,59,292,"32,74",11,281,138,"49,11",62,"22,06",68,"24,20",0,"0,00",0,"0,00",7,"2,49",0,"0,00",6,"2,14",0,"0,00",0,"0,00"
1205200000,Cottbus,0056,942,60,439,"46,60",7,432,233,"53,94",97,"22,45",90,"20,83",0,"0,00",0,"0,00",2,"0,46",0,"0,00",10,"2,31",0,"0,00",0,"0,00"
1205200000,Cottbus,0057,913,41,431,"47,21",9,422,225,"53,32",87,"20,62",100,"23,70",0,"0,00",0,"0,00",8,"1,90",0,"0,00",2,"0,47",0,"0,00",0,"0,00"
1205200000,Cottbus,0058,1030,61,541,"52,52",12,529,183,"34,59",177,"33,46",120,"22,68",0,"0,00",0,"0,00",28,"5,29",0,"0,00",21,"3,97",0,"0,00",0,"0,00"
1205200000,Cottbus,0059,1208,97,601,"49,75",12,589,212,"35,99",184,"31,24",156,"26,49",0,"0,00",0,"0,00",13,"2,21",0,"0,00",24,"4,07",0,"0,00",0,"0,00"
1205200000,Cottbus,0060,982,92,539,"54,89",10,529,232,"43,86",117,"22,12",150,"28,36",0,"0,00",0,"0,00",12,"2,27",0,"0,00",18,"3,40",0,"0,00",0,"0,00"
1205200000,Cottbus,0061,927,71,407,"43,91",4,403,171,"42,43",114,"28,29",95,"23,57",0,"0,00",0,"0,00",14,"3,47",0,"0,00",9,"2,23",0,"0,00",0,"0,00"
1205200000,Cottbus,0062,1044,81,486,"46,55",3,483,186,"38,51",139,"28,78",124,"25,67",0,"0,00",0,"0,00",16,"3,31",0,"0,00",18,"3,73",0,"0,00",0,"0,00"
1205200000,Cottbus,0063,1240,99,573,"46,21",7,566,238,"42,05",128,"22,61",153,"27,03",0,"0,00",0,"0,00",29,"5,12",0,"0,00",18,"3,18",0,"0,00",0,"0,00"
1205200000,Cottbus,0064,1056,129,544,"51,52",2,542,180,"33,21",109,"20,11",227,"41,88",0,"0,00",0,"0,00",11,"2,03",0,"0,00",15,"2,77",0,"0,00",0,"0,00"
1205200000,Cottbus,0065,1119,104,584,"52,19",10,574,235,"40,94",125,"21,78",176,"30,66",0,"0,00",0,"0,00",21,"3,66",0,"0,00",17,"2,96",0,"0,00",0,"0,00"
1205200000,Cottbus,0066,1061,94,505,"47,60",10,495,209,"42,22",114,"23,03",159,"32,12",0,"0,00",0,"0,00",4,"0,81",0,"0,00",9,"1,82",0,"0,00",0,"0,00"
1205200000,Cottbus,0067,1066,114,493,"46,25",11,482,184,"38,17",108,"22,41",165,"34,23",0,"0,00",0,"0,00",16,"3,32",0,"0,00",9,"1,87",0,"0,00",0,"0,00"
1205200000,Cottbus,0068,1071,104,498,"46,50",16,482,163,"33,82",129,"26,76",139,"28,84",0,"0,00",0,"0,00",37,"7,68",0,"0,00",14,"2,90",0,"0,00",0,"0,00"
1205200000,Cottbus,0069,970,132,430,"44,33",4,426,178,"41,78",106,"24,88",115,"27,00",0,"0,00",0,"0,00",20,"4,69",0,"0,00",7,"1,64",0,"0,00",0,"0,00"
1205200000,Cottbus,0070,1067,69,496,"46,49",13,483,165,"34,16",127,"26,29",150,"31,06",0,"0,00",0,"0,00",23,"4,76",0,"0,00",18,"3,73",0,"0,00",0,"0,00"
1205200000,Cottbus,0071,872,41,415,"47,59",9,406,146,"35,96",98,"24,14",136,"33,50",0,"0,00",0,"0,00",16,"3,94",0,"0,00",10,"2,46",0,"0,00",0,"0,00"
1205200000,Cottbus,0072,953,79,485,"50,89",6,479,175,"36,53",155,"32,36",128,"26,72",0,"0,00",0,"0,00",13,"2,71",0,"0,00",8,"1,67",0,"0,00",0,"0,00"
1205200000,Cottbus,0073,1138,78,632,"55,54",7,625,261,"41,76",166,"26,56",170,"27,20",0,"0,00",0,"0,00",14,"2,24",0,"0,00",14,"2,24",0,"0,00",0,"0,00"
1205200000,Cottbus,0074,1028,46,521,"50,68",15,506,175,"34,58",136,"26,88",169,"33,40",0,"0,00",0,"0,00",12,"2,37",0,"0,00",14,"2,77",0,"0,00",0,"0,00"
1205200000,Cottbus,0075,1010,69,444,"43,96",3,441,166,"37,64",123,"27,89",120,"27,21",0,"0,00",0,"0,00",17,"3,85",0,"0,00",15,"3,40",0,"0,00",0,"0,00"
1205200000,Cottbus,0076,1199,49,456,"38,03",19,437,184,"42,11",102,"23,34",132,"30,21",0,"0,00",0,"0,00",12,"2,75",0,"0,00",7,"1,60",0,"0,00",0,"0,00"
1205200000,Cottbus,0077,1212,73,645,"53,22",14,631,225,"35,66",215,"34,07",160,"25,36",0,"0,00",0,"0,00",15,"2,38",0,"0,00",16,"2,54",0,"0,00",0,"0,00"
1205200000,Cottbus,0078,755,34,289,"38,28",7,282,95,"33,69",95,"33,69",80,"28,37",0,"0,00",0,"0,00",7,"2,48",0,"0,00",5,"1,77",0,"0,00",0,"0,00"
1205200000,Cottbus,0079,871,37,322,"36,97",10,312,134,"42,95",79,"25,32",85,"27,24",0,"0,00",0,"0,00",9,"2,88",0,"0,00",5,"1,60",0,"0,00",0,"0,00"
1205200000,Cottbus,0080,894,40,315,"35,23",7,308,101,"32,79",79,"25,65",112,"36,36",0,"0,00",0,"0,00",10,"3,25",0,"0,00",6,"1,95",0,"0,00",0,"0,00"
1205200000,Cottbus,0081,767,22,313,"40,81",10,303,117,"38,61",82,"27,06",88,"29,04",0,"0,00",0,"0,00",10,"3,30",0,"0,00",6,"1,98",0,"0,00",0,"0,00"
1205200000,Cottbus,0082,968,33,354,"36,57",10,344,142,"41,28",80,"23,26",112,"32,56",0,"0,00",0,"0,00",7,"2,03",0,"0,00",3,"0,87",0,"0,00",0,"0,00"
1205200000,Cottbus,0083,468,28,248,"52,99",6,242,110,"45,45",83,"34,30",27,"11,16",0,"0,00",0,"0,00",6,"2,48",0,"0,00",16,"6,61",0,"0,00",0,"0,00"
1205200000,Cottbus,0084,397,8,240,"60,45",6,234,105,"44,87",93,"39,74",26,"11,11",0,"0,00",0,"0,00",1,"0,43",0,"0,00",9,"3,85",0,"0,00",0,"0,00"
1205200000,Cottbus,0085,1285,68,689,"53,62",9,680,252,"37,06",267,"39,26",131,"19,26",0,"0,00",0,"0,00",6,"0,88",0,"0,00",24,"3,53",0,"0,00",0,"0,00"
1205200000,Cottbus,0086,1182,78,681,"57,61",12,669,205,"30,64",239,"35,72",165,"24,66",0,"0,00",0,"0,00",35,"5,23",0,"0,00",25,"3,74",0,"0,00",0,"0,00"
1205200000,Cottbus,0088,569,20,325,"57,12",4,321,129,"40,19",109,"33,96",64,"19,94",0,"0,00",0,"0,00",12,"3,74",0,"0,00",7,"2,18",0,"0,00",0,"0,00"
1205200000,Cottbus,0103,1085,109,492,"45,35",9,483,165,"34,16",112,"23,19",164,"33,95",0,"0,00",0,"0,00",18,"3,73",0,"0,00",24,"4,97",0,"0,00",0,"0,00"
1205200000,Cottbus,1501,689,71,382,"55,44",3,379,208,"54,88",112,"29,55",43,"11,35",0,"0,00",0,"0,00",5,"1,32",0,"0,00",11,"2,90",0,"0,00",0,"0,00"
1205200000,Cottbus,1502,686,41,411,"59,91",10,401,202,"50,37",124,"30,92",63,"15,71",0,"0,00",0,"0,00",3,"0,75",0,"0,00",9,"2,24",0,"0,00",0,"0,00"
1205200000,Cottbus,4501,750,58,381,"50,80",10,371,128,"34,50",109,"29,38",117,"31,54",0,"0,00",0,"0,00",5,"1,35",0,"0,00",12,"3,23",0,"0,00",0,"0,00"
1205200000,Cottbus,4502,608,24,300,"49,34",6,294,101,"34,35",112,"38,10",55,"18,71",0,"0,00",0,"0,00",6,"2,04",0,"0,00",20,"6,80",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9001,0,0,791,"0,00",8,783,277,"35,38",204,"26,05",249,"31,80",0,"0,00",0,"0,00",39,"4,98",0,"0,00",14,"1,79",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9002,0,0,801,"0,00",6,795,280,"35,22",172,"21,64",295,"37,11",0,"0,00",0,"0,00",27,"3,40",0,"0,00",21,"2,64",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9003,0,0,814,"0,00",10,804,285,"35,45",172,"21,39",297,"36,94",0,"0,00",0,"0,00",35,"4,35",0,"0,00",15,"1,87",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9004,0,0,828,"0,00",6,822,300,"36,50",175,"21,29",298,"36,25",0,"0,00",0,"0,00",32,"3,89",0,"0,00",17,"2,07",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9005,0,0,793,"0,00",4,789,264,"33,46",196,"24,84",271,"34,35",0,"0,00",0,"0,00",38,"4,82",0,"0,00",20,"2,53",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9006,0,0,793,"0,00",8,785,421,"53,63",137,"17,45",192,"24,46",0,"0,00",0,"0,00",19,"2,42",0,"0,00",16,"2,04",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9007,0,0,778,"0,00",9,769,382,"49,67",143,"18,60",197,"25,62",0,"0,00",0,"0,00",14,"1,82",0,"0,00",33,"4,29",0,"0,00",0,"0,00"
1205290000,Briefwahlbezirk,9008,0,0,770,"0,00",7,763,420,"55,05",125,"16,38",175,"22,94",0,"0,00",0,"0,00",17,"2,23",0,"0,00",26,"3,41",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0001,1049,83,463,"44,14",7,456,157,"34,43",135,"29,61",128,"28,07",0,"0,00",0,"0,00",13,"2,85",0,"0,00",7,"1,54",16,"3,51",0,"0,00"
1205300000,Frankfurt (Oder),0002,767,65,313,"40,81",4,309,114,"36,89",78,"25,24",99,"32,04",0,"0,00",0,"0,00",6,"1,94",0,"0,00",6,"1,94",6,"1,94",0,"0,00"
1205300000,Frankfurt (Oder),0003,1141,114,461,"40,40",6,455,148,"32,53",88,"19,34",174,"38,24",0,"0,00",0,"0,00",18,"3,96",0,"0,00",9,"1,98",18,"3,96",0,"0,00"
1205300000,Frankfurt (Oder),0004,1061,94,492,"46,37",8,484,170,"35,12",105,"21,69",187,"38,64",0,"0,00",0,"0,00",5,"1,03",0,"0,00",3,"0,62",14,"2,89",0,"0,00"
1205300000,Frankfurt (Oder),0005,260,28,145,"55,77",1,144,50,"34,72",43,"29,86",43,"29,86",0,"0,00",0,"0,00",5,"3,47",0,"0,00",1,"0,69",2,"1,39",0,"0,00"
1205300000,Frankfurt (Oder),0006,1038,68,512,"49,33",12,500,182,"36,40",136,"27,20",156,"31,20",0,"0,00",0,"0,00",3,"0,60",0,"0,00",7,"1,40",16,"3,20",0,"0,00"
1205300000,Frankfurt (Oder),0007,799,75,343,"42,93",7,336,115,"34,23",98,"29,17",93,"27,68",0,"0,00",0,"0,00",10,"2,98",0,"0,00",10,"2,98",10,"2,98",0,"0,00"
1205300000,Frankfurt (Oder),0008,586,39,289,"49,32",6,283,81,"28,62",77,"27,21",108,"38,16",0,"0,00",0,"0,00",9,"3,18",0,"0,00",2,"0,71",6,"2,12",0,"0,00"
1205300000,Frankfurt (Oder),0009,704,74,327,"46,45",3,324,103,"31,79",70,"21,60",130,"40,12",0,"0,00",0,"0,00",7,"2,16",0,"0,00",7,"2,16",7,"2,16",0,"0,00"
1205300000,Frankfurt (Oder),0010,758,59,364,"48,02",5,359,126,"35,10",72,"20,06",142,"39,55",0,"0,00",0,"0,00",6,"1,67",0,"0,00",6,"1,67",7,"1,95",0,"0,00"
1205300000,Frankfurt (Oder),0011,822,48,413,"50,24",10,403,143,"35,48",106,"26,30",125,"31,02",0,"0,00",0,"0,00",12,"2,98",0,"0,00",5,"1,24",12,"2,98",0,"0,00"
1205300000,Frankfurt (Oder),0012,360,25,133,"36,94",1,132,44,"33,33",31,"23,48",50,"37,88",0,"0,00",0,"0,00",2,"1,52",0,"0,00",1,"0,76",4,"3,03",0,"0,00"
1205300000,Frankfurt (Oder),0013,423,36,210,"49,65",7,203,67,"33,00",69,"33,99",60,"29,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"3,45",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0014,650,34,410,"63,08",7,403,123,"30,52",179,"44,42",68,"16,87",0,"0,00",0,"0,00",14,"3,47",0,"0,00",11,"2,73",8,"1,99",0,"0,00"
1205300000,Frankfurt (Oder),0015,410,12,278,"67,80",7,271,80,"29,52",133,"49,08",51,"18,82",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"2,58",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0016,976,43,372,"38,11",5,367,100,"27,25",113,"30,79",109,"29,70",0,"0,00",0,"0,00",8,"2,18",0,"0,00",9,"2,45",28,"7,63",0,"0,00"
1205300000,Frankfurt (Oder),0017,657,36,247,"37,60",3,244,61,"25,00",58,"23,77",106,"43,44",0,"0,00",0,"0,00",4,"1,64",0,"0,00",5,"2,05",10,"4,10",0,"0,00"
1205300000,Frankfurt (Oder),0018,794,35,371,"46,73",12,359,119,"33,15",101,"28,13",115,"32,03",0,"0,00",0,"0,00",3,"0,84",0,"0,00",5,"1,39",16,"4,46",0,"0,00"
1205300000,Frankfurt (Oder),0019,571,26,245,"42,91",2,243,84,"34,57",65,"26,75",78,"32,10",0,"0,00",0,"0,00",7,"2,88",0,"0,00",5,"2,06",4,"1,65",0,"0,00"
1205300000,Frankfurt (Oder),0020,1091,85,515,"47,20",15,500,186,"37,20",120,"24,00",167,"33,40",0,"0,00",0,"0,00",12,"2,40",0,"0,00",4,"0,80",11,"2,20",0,"0,00"
1205300000,Frankfurt (Oder),0021,826,26,343,"41,53",11,332,121,"36,45",79,"23,80",121,"36,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"3,31",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0022,272,12,97,"35,66",3,94,21,"22,34",27,"28,72",43,"45,74",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"3,19",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0023,496,30,194,"39,11",5,189,64,"33,86",48,"25,40",70,"37,04",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"3,70",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0024,835,62,294,"35,21",6,288,85,"29,51",79,"27,43",104,"36,11",0,"0,00",0,"0,00",3,"1,04",0,"0,00",7,"2,43",10,"3,47",0,"0,00"
1205300000,Frankfurt (Oder),0025,1172,72,523,"44,62",10,513,184,"35,87",138,"26,90",185,"36,06",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"1,17",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0026,743,24,255,"34,32",2,253,95,"37,55",60,"23,72",90,"35,57",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"3,16",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0027,622,15,238,"38,26",7,231,66,"28,57",60,"25,97",89,"38,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"6,93",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0028,782,32,319,"40,79",10,309,91,"29,45",84,"27,18",125,"40,45",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"2,91",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0029,529,14,209,"39,51",2,207,57,"27,54",64,"30,92",73,"35,27",0,"0,00",0,"0,00",6,"2,90",0,"0,00",0,"0,00",7,"3,38",0,"0,00"
1205300000,Frankfurt (Oder),0030,448,14,165,"36,83",6,159,46,"28,93",37,"23,27",60,"37,74",0,"0,00",0,"0,00",3,"1,89",0,"0,00",5,"3,14",8,"5,03",0,"0,00"
1205300000,Frankfurt (Oder),0031,438,15,139,"31,74",2,137,47,"34,31",39,"28,47",45,"32,85",0,"0,00",0,"0,00",4,"2,92",0,"0,00",0,"0,00",2,"1,46",0,"0,00"
1205300000,Frankfurt (Oder),0032,550,11,171,"31,09",3,168,54,"32,14",44,"26,19",56,"33,33",0,"0,00",0,"0,00",7,"4,17",0,"0,00",2,"1,19",5,"2,98",0,"0,00"
1205300000,Frankfurt (Oder),0033,872,49,320,"36,70",7,313,91,"29,07",91,"29,07",120,"38,34",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"3,51",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0034,1178,61,525,"44,57",14,511,161,"31,51",189,"36,99",126,"24,66",0,"0,00",0,"0,00",12,"2,35",0,"0,00",11,"2,15",12,"2,35",0,"0,00"
1205300000,Frankfurt (Oder),0035,651,45,287,"44,09",3,284,106,"37,32",63,"22,18",88,"30,99",0,"0,00",0,"0,00",12,"4,23",0,"0,00",4,"1,41",11,"3,87",0,"0,00"
1205300000,Frankfurt (Oder),0036,697,33,263,"37,73",12,251,76,"30,28",65,"25,90",78,"31,08",0,"0,00",0,"0,00",10,"3,98",0,"0,00",4,"1,59",18,"7,17",0,"0,00"
1205300000,Frankfurt (Oder),0037,970,83,456,"47,01",9,447,166,"37,14",118,"26,40",144,"32,21",0,"0,00",0,"0,00",7,"1,57",0,"0,00",4,"0,89",8,"1,79",0,"0,00"
1205300000,Frankfurt (Oder),0038,1004,70,485,"48,31",12,473,178,"37,63",126,"26,64",146,"30,87",0,"0,00",0,"0,00",11,"2,33",0,"0,00",6,"1,27",6,"1,27",0,"0,00"
1205300000,Frankfurt (Oder),0039,402,26,232,"57,71",3,229,72,"31,44",80,"34,93",56,"24,45",0,"0,00",0,"0,00",3,"1,31",0,"0,00",3,"1,31",15,"6,55",0,"0,00"
1205300000,Frankfurt (Oder),0040,801,47,400,"49,94",2,398,80,"20,10",71,"17,84",233,"58,54",0,"0,00",0,"0,00",2,"0,50",0,"0,00",4,"1,01",8,"2,01",0,"0,00"
1205300000,Frankfurt (Oder),0041,626,28,255,"40,73",2,253,76,"30,04",79,"31,23",76,"30,04",0,"0,00",0,"0,00",8,"3,16",0,"0,00",3,"1,19",11,"4,35",0,"0,00"
1205300000,Frankfurt (Oder),0042,621,24,274,"44,12",2,272,96,"35,29",69,"25,37",88,"32,35",0,"0,00",0,"0,00",5,"1,84",0,"0,00",4,"1,47",10,"3,68",0,"0,00"
1205300000,Frankfurt (Oder),0043,379,20,154,"40,63",4,150,60,"40,00",42,"28,00",35,"23,33",0,"0,00",0,"0,00",7,"4,67",0,"0,00",1,"0,67",5,"3,33",0,"0,00"
1205300000,Frankfurt (Oder),0044,1022,71,442,"43,25",10,432,133,"30,79",86,"19,91",191,"44,21",0,"0,00",0,"0,00",3,"0,69",0,"0,00",2,"0,46",17,"3,94",0,"0,00"
1205300000,Frankfurt (Oder),0045,721,43,287,"39,81",5,282,79,"28,01",49,"17,38",138,"48,94",0,"0,00",0,"0,00",2,"0,71",0,"0,00",3,"1,06",11,"3,90",0,"0,00"
1205300000,Frankfurt (Oder),0046,878,54,345,"39,29",11,334,102,"30,54",85,"25,45",111,"33,23",0,"0,00",0,"0,00",6,"1,80",0,"0,00",9,"2,69",21,"6,29",0,"0,00"
1205300000,Frankfurt (Oder),0047,601,31,272,"45,26",5,267,106,"39,70",63,"23,60",85,"31,84",0,"0,00",0,"0,00",5,"1,87",0,"0,00",2,"0,75",6,"2,25",0,"0,00"
1205300000,Frankfurt (Oder),0048,625,35,263,"42,08",4,259,57,"22,01",49,"18,92",142,"54,83",0,"0,00",0,"0,00",4,"1,54",0,"0,00",1,"0,39",6,"2,32",0,"0,00"
1205300000,Frankfurt (Oder),0049,1104,69,468,"42,39",16,452,148,"32,74",122,"26,99",152,"33,63",0,"0,00",0,"0,00",5,"1,11",0,"0,00",10,"2,21",15,"3,32",0,"0,00"
1205300000,Frankfurt (Oder),0050,277,32,147,"53,07",2,145,37,"25,52",41,"28,28",56,"38,62",0,"0,00",0,"0,00",5,"3,45",0,"0,00",4,"2,76",2,"1,38",0,"0,00"
1205300000,Frankfurt (Oder),0051,613,34,288,"46,98",11,277,83,"29,96",65,"23,47",107,"38,63",0,"0,00",0,"0,00",11,"3,97",0,"0,00",5,"1,81",6,"2,17",0,"0,00"
1205300000,Frankfurt (Oder),0052,625,55,294,"47,04",8,286,88,"30,77",75,"26,22",104,"36,36",0,"0,00",0,"0,00",9,"3,15",0,"0,00",6,"2,10",4,"1,40",0,"0,00"
1205300000,Frankfurt (Oder),0053,1051,74,524,"49,86",10,514,158,"30,74",190,"36,96",128,"24,90",0,"0,00",0,"0,00",16,"3,11",0,"0,00",18,"3,50",4,"0,78",0,"0,00"
1205300000,Frankfurt (Oder),0054,1058,86,442,"41,78",5,437,156,"35,70",120,"27,46",119,"27,23",0,"0,00",0,"0,00",19,"4,35",0,"0,00",10,"2,29",13,"2,97",0,"0,00"
1205300000,Frankfurt (Oder),0055,665,36,284,"42,71",10,274,99,"36,13",66,"24,09",84,"30,66",0,"0,00",0,"0,00",6,"2,19",0,"0,00",6,"2,19",13,"4,74",0,"0,00"
1205300000,Frankfurt (Oder),0056,685,52,280,"40,88",1,279,88,"31,54",65,"23,30",105,"37,63",0,"0,00",0,"0,00",8,"2,87",0,"0,00",7,"2,51",6,"2,15",0,"0,00"
1205300000,Frankfurt (Oder),0057,574,52,211,"36,76",6,205,76,"37,07",44,"21,46",69,"33,66",0,"0,00",0,"0,00",7,"3,41",0,"0,00",2,"0,98",7,"3,41",0,"0,00"
1205300000,Frankfurt (Oder),0058,919,49,413,"44,94",7,406,143,"35,22",124,"30,54",117,"28,82",0,"0,00",0,"0,00",8,"1,97",0,"0,00",3,"0,74",11,"2,71",0,"0,00"
1205300000,Frankfurt (Oder),0059,526,32,250,"47,53",4,246,80,"32,52",68,"27,64",83,"33,74",0,"0,00",0,"0,00",2,"0,81",0,"0,00",1,"0,41",12,"4,88",0,"0,00"
1205300000,Frankfurt (Oder),0060,699,49,277,"39,63",3,274,78,"28,47",68,"24,82",113,"41,24",0,"0,00",0,"0,00",2,"0,73",0,"0,00",6,"2,19",7,"2,55",0,"0,00"
1205300000,Frankfurt (Oder),0061,459,43,220,"47,93",4,216,62,"28,70",72,"33,33",74,"34,26",0,"0,00",0,"0,00",4,"1,85",0,"0,00",2,"0,93",2,"0,93",0,"0,00"
1205300000,Frankfurt (Oder),0062,1062,59,429,"40,40",7,422,141,"33,41",110,"26,07",144,"34,12",0,"0,00",0,"0,00",4,"0,95",0,"0,00",6,"1,42",17,"4,03",0,"0,00"
1205300000,Frankfurt (Oder),0063,965,61,515,"53,37",4,511,159,"31,12",144,"28,18",168,"32,88",0,"0,00",0,"0,00",13,"2,54",0,"0,00",9,"1,76",18,"3,52",0,"0,00"
1205300000,Frankfurt (Oder),0064,618,26,310,"50,16",3,307,87,"28,34",125,"40,72",80,"26,06",0,"0,00",0,"0,00",2,"0,65",0,"0,00",7,"2,28",6,"1,95",0,"0,00"
1205300000,Frankfurt (Oder),0065,1270,87,644,"50,71",14,630,224,"35,56",194,"30,79",179,"28,41",0,"0,00",0,"0,00",15,"2,38",0,"0,00",3,"0,48",15,"2,38",0,"0,00"
1205300000,Frankfurt (Oder),0066,701,40,427,"60,91",7,420,120,"28,57",180,"42,86",103,"24,52",0,"0,00",0,"0,00",0,"0,00",0,"0,00",17,"4,05",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0067,284,11,180,"63,38",3,177,55,"31,07",89,"50,28",25,"14,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"4,52",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0068,294,6,206,"70,07",10,196,64,"32,65",70,"35,71",52,"26,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"5,10",0,"0,00",0,"0,00"
1205300000,Frankfurt (Oder),0069,894,45,437,"48,88",8,429,139,"32,40",126,"29,37",119,"27,74",0,"0,00",0,"0,00",21,"4,90",0,"0,00",6,"1,40",18,"4,20",0,"0,00"
1205300000,Frankfurt (Oder),0070,572,19,251,"43,88",5,246,78,"31,71",72,"29,27",75,"30,49",0,"0,00",0,"0,00",5,"2,03",0,"0,00",10,"4,07",6,"2,44",0,"0,00"
1205300000,Frankfurt (Oder),0071,655,31,297,"45,34",1,296,123,"41,55",76,"25,68",85,"28,72",0,"0,00",0,"0,00",3,"1,01",0,"0,00",3,"1,01",6,"2,03",0,"0,00"
1205300000,Frankfurt (Oder),0072,991,64,446,"45,01",4,442,145,"32,81",137,"31,00",125,"28,28",0,"0,00",0,"0,00",10,"2,26",0,"0,00",12,"2,71",13,"2,94",0,"0,00"
1205300000,Frankfurt (Oder),0073,1171,79,653,"55,76",7,646,187,"28,95",240,"37,15",181,"28,02",0,"0,00",0,"0,00",20,"3,10",0,"0,00",4,"0,62",14,"2,17",0,"0,00"
1205300000,Frankfurt (Oder),0074,825,41,353,"42,79",4,349,95,"27,22",125,"35,82",95,"27,22",0,"0,00",0,"0,00",15,"4,30",0,"0,00",6,"1,72",13,"3,72",0,"0,00"
1205300000,Frankfurt (Oder),0075,604,52,271,"44,87",3,268,100,"37,31",89,"33,21",55,"20,52",0,"0,00",0,"0,00",12,"4,48",0,"0,00",3,"1,12",9,"3,36",0,"0,00"
1205300000,Frankfurt (Oder),0076,819,23,551,"67,28",14,537,136,"25,33",223,"41,53",131,"24,39",0,"0,00",0,"0,00",13,"2,42",0,"0,00",16,"2,98",18,"3,35",0,"0,00"
1205300000,Frankfurt (Oder),0077,1042,34,615,"59,02",11,604,171,"28,31",208,"34,44",168,"27,81",0,"0,00",0,"0,00",12,"1,99",0,"0,00",17,"2,81",28,"4,64",0,"0,00"
1205300000,Frankfurt (Oder),0078,304,3,184,"60,53",0,184,74,"40,22",60,"32,61",38,"20,65",0,"0,00",0,"0,00",3,"1,63",0,"0,00",1,"0,54",8,"4,35",0,"0,00"
1205300000,Frankfurt (Oder),0079,767,47,515,"67,14",4,511,132,"25,83",185,"36,20",142,"27,79",0,"0,00",0,"0,00",21,"4,11",0,"0,00",16,"3,13",15,"2,94",0,"0,00"
1205300000,Frankfurt (Oder),0080,936,83,403,"43,06",12,391,124,"31,71",96,"24,55",128,"32,74",0,"0,00",0,"0,00",29,"7,42",0,"0,00",6,"1,53",8,"2,05",0,"0,00"
1205390000,Briefwahlbezirk,9001,0,0,1198,"0,00",9,1189,369,"31,03",288,"24,22",479,"40,29",0,"0,00",0,"0,00",19,"1,60",0,"0,00",19,"1,60",15,"1,26",0,"0,00"
1205390000,Briefwahlbezirk,9002,0,0,973,"0,00",8,965,308,"31,92",238,"24,66",346,"35,85",0,"0,00",0,"0,00",41,"4,25",0,"0,00",17,"1,76",15,"1,55",0,"0,00"
