WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
003,"1,21E+07",Fehrbellin,0010,430,206,"47,91",411,19,0,0,10,196,35,48,78,0,15,12,2,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Fehrbellin,0011,441,232,"52,61",418,23,0,0,5,227,51,57,83,0,10,12,3,0,0,0,0,0,6,5,0,0
003,"1,21E+07",Fehrbellin,0012,369,166,"44,99",352,17,0,0,5,161,39,38,54,0,9,14,2,0,0,0,0,0,2,3,0,0
003,"1,21E+07",Fehrbellin,0013,616,290,"47,08",595,21,0,0,11,279,67,52,112,0,10,16,9,0,0,0,0,0,5,8,0,0
003,"1,21E+07",Fehrbellin,0014,295,161,"54,58",280,15,0,0,3,158,40,21,57,0,8,17,2,0,0,0,0,0,7,6,0,0
003,"1,21E+07",Fehrbellin,0015,409,187,"45,72",390,19,0,0,13,174,48,19,81,0,7,9,0,0,0,0,0,0,7,3,0,0
003,"1,21E+07",Fehrbellin,0016,254,138,"54,33",246,8,0,0,9,129,23,27,59,0,5,5,2,0,0,0,0,0,1,7,0,0
003,"1,21E+07",Fehrbellin,0017,163,85,"52,15",157,6,0,0,2,83,14,19,33,0,3,11,1,0,0,0,0,0,1,1,0,0
003,"1,21E+07",Fehrbellin,0018,140,68,"48,57",137,3,0,1,0,68,16,13,23,0,1,9,1,0,0,0,0,0,5,0,0,0
003,"1,21E+07",Fehrbellin,0019,1031,493,"47,82",997,34,0,0,20,473,126,91,175,0,29,38,5,0,0,0,0,0,5,4,0,0
003,"1,21E+07",Herzberg (Mark),0001,595,248,"41,68",559,36,0,0,7,241,43,68,84,0,6,21,7,0,0,0,0,0,3,9,0,0
003,"1,21E+07",Lindow (Mark),0001,752,367,"48,80",703,49,0,0,11,356,81,77,123,0,5,48,8,0,0,0,0,0,3,11,0,0
003,"1,21E+07",Lindow (Mark),0002,662,267,"40,33",608,54,0,0,11,256,56,60,91,0,7,31,5,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Lindow (Mark),0003,704,301,"42,76",655,49,0,0,8,293,56,70,97,0,13,41,5,0,0,0,0,0,1,10,0,0
003,"1,21E+07",Lindow (Mark),0004,129,49,"37,98",122,7,0,0,0,49,8,4,28,0,2,4,1,0,0,0,0,0,1,1,0,0
003,"1,21E+07",Lindow (Mark),0005,83,47,"56,63",82,1,0,0,1,46,10,11,11,0,7,4,0,0,0,0,0,0,1,2,0,0
003,"1,21E+07",Lindow (Mark),0006,137,76,"55,47",131,6,0,0,0,76,19,18,27,0,4,6,1,0,0,0,0,0,1,0,0,0
003,"1,21E+07",Lindow (Mark),0007,154,92,"59,74",151,3,0,0,3,89,20,17,35,0,4,11,2,0,0,0,0,0,0,0,0,0
003,"1,21E+07",Lindow (Mark),0008,239,123,"51,46",227,12,0,0,4,119,18,27,47,0,5,14,1,0,0,0,0,0,1,6,0,0
003,"1,21E+07",Märkisch Linden,0001,154,100,"64,94",151,3,0,0,5,95,20,13,41,0,1,10,3,0,0,0,0,0,3,4,0,0
003,"1,21E+07",Märkisch Linden,0002,212,120,"56,60",208,4,0,0,5,115,19,30,44,0,6,4,6,0,0,0,0,0,1,5,0,0
003,"1,21E+07",Märkisch Linden,0003,372,164,"44,09",342,30,0,0,12,152,30,26,71,0,3,13,4,0,0,0,0,0,1,4,0,0
003,"1,21E+07",Märkisch Linden,0004,287,145,"50,52",280,7,0,0,7,138,32,27,61,0,5,3,2,0,0,0,0,0,3,5,0,0
003,"1,21E+07",Neuruppin,0001,1161,553,"47,63",1059,102,0,0,33,520,71,75,302,0,30,14,17,0,0,0,0,0,6,5,0,0
003,"1,21E+07",Neuruppin,0002,1151,432,"37,53",1087,64,0,0,13,419,53,63,215,0,30,30,12,0,0,0,0,0,11,5,0,0
003,"1,21E+07",Neuruppin,0003,1079,444,"41,15",1018,61,0,0,19,425,63,72,210,0,38,14,20,0,0,0,0,0,3,5,0,0
003,"1,21E+07",Neuruppin,0004,850,345,"40,59",806,44,0,0,11,334,59,52,158,0,39,13,7,0,0,0,0,0,2,4,0,0
003,"1,21E+07",Neuruppin,0005,1130,516,"45,66",1021,109,0,0,20,496,85,62,256,0,41,14,20,0,0,0,0,0,7,11,0,0
003,"1,21E+07",Neuruppin,0006,603,297,"49,25",552,51,0,0,5,292,48,44,138,0,29,15,9,0,0,0,0,0,2,7,0,0
003,"1,21E+07",Neuruppin,0007,636,297,"46,70",559,77,0,0,9,288,52,45,143,0,19,13,11,0,0,0,0,0,5,0,0,0
003,"1,21E+07",Neuruppin,0008,499,293,"58,72",435,64,0,0,7,286,35,80,113,0,31,18,6,0,0,0,0,0,1,2,0,0
003,"1,21E+07",Neuruppin,0009,729,238,"32,65",684,45,0,0,11,227,45,25,96,0,24,10,16,0,0,0,0,0,5,6,0,0
003,"1,21E+07",Neuruppin,0010,1148,421,"36,67",1070,78,0,0,14,407,69,74,181,0,44,19,11,0,0,0,0,0,5,4,0,0
003,"1,21E+07",Neuruppin,0011,1032,427,"41,38",953,79,0,0,13,414,85,63,178,0,28,25,25,0,0,0,0,0,7,3,0,0
003,"1,21E+07",Neuruppin,0012,675,318,"47,11",637,38,0,0,13,305,56,37,157,0,23,12,9,0,0,0,0,0,6,5,0,0
003,"1,21E+07",Neuruppin,0013,990,430,"43,43",931,59,0,0,9,421,75,57,237,0,15,14,17,0,0,0,0,0,4,2,0,0
003,"1,21E+07",Neuruppin,0014,614,285,"46,42",579,35,0,0,16,269,57,45,134,0,9,9,12,0,0,0,0,0,1,2,0,0
003,"1,21E+07",Neuruppin,0015,954,410,"42,98",897,57,0,0,14,396,69,59,211,0,10,12,19,0,0,0,0,0,6,10,0,0
003,"1,21E+07",Neuruppin,0016,825,311,"37,70",790,35,0,0,13,298,55,34,156,0,13,11,12,0,0,0,0,0,4,13,0,0
003,"1,21E+07",Neuruppin,0017,1017,343,"33,73",956,61,0,0,11,332,70,33,180,0,9,11,13,0,0,0,0,0,12,4,0,0
003,"1,21E+07",Neuruppin,0018,789,342,"43,35",761,28,0,0,14,328,47,39,203,0,8,12,13,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Neuruppin,0019,1034,470,"45,45",939,95,0,0,15,455,94,67,251,0,7,12,12,0,0,0,0,0,5,7,0,0
003,"1,21E+07",Neuruppin,0020,970,341,"35,15",935,35,0,0,15,326,51,31,189,0,7,10,7,0,0,0,0,0,16,15,0,0
003,"1,21E+07",Neuruppin,0021,1012,293,"28,95",968,44,0,0,26,267,63,30,134,0,6,13,13,0,0,0,0,0,5,3,0,0
003,"1,21E+07",Neuruppin,0022,746,481,"64,48",675,71,0,0,17,464,62,70,235,0,49,16,21,0,0,0,0,0,6,5,0,0
003,"1,21E+07",Neuruppin,0023,563,268,"47,60",520,43,0,0,6,262,30,72,128,0,11,15,5,0,0,0,0,0,1,0,0,0
003,"1,21E+07",Neuruppin,0024,793,356,"44,89",744,49,0,0,14,342,51,50,184,0,13,20,12,0,0,0,0,0,7,5,0,0
003,"1,21E+07",Neuruppin,0025,671,329,"49,03",635,36,0,0,8,321,56,46,143,0,26,21,19,0,0,0,0,0,3,7,0,0
003,"1,21E+07",Neuruppin,0026,827,365,"44,14",780,47,0,0,8,357,62,79,166,0,7,16,12,0,0,0,0,0,8,7,0,0
003,"1,21E+07",Neuruppin,0027,183,91,"49,73",178,5,0,0,1,90,24,13,44,0,5,1,2,0,0,0,0,0,0,1,0,0
003,"1,21E+07",Neuruppin,0028,294,167,"56,80",275,19,0,0,4,163,22,28,89,0,4,8,8,0,0,0,0,0,2,2,0,0
003,"1,21E+07",Neuruppin,0029,370,166,"44,86",346,24,0,0,7,159,25,22,77,0,8,11,11,0,0,0,0,0,0,5,0,0
003,"1,21E+07",Neuruppin,0030,316,176,"55,70",299,17,0,0,6,170,28,31,69,0,15,5,7,0,0,0,0,0,7,8,0,0
003,"1,21E+07",Neuruppin,0031,235,152,"64,68",224,11,0,0,4,148,25,23,71,0,13,6,6,0,0,0,0,0,1,3,0,0
003,"1,21E+07",Neuruppin,0032,156,78,"50,00",137,19,0,0,4,74,19,18,32,0,3,0,0,0,0,0,0,0,2,0,0,0
003,"1,21E+07",Neuruppin,0033,217,130,"59,91",210,7,0,0,8,122,18,33,50,0,9,6,1,0,0,0,0,0,2,3,0,0
003,"1,21E+07",Neuruppin,0034,267,144,"53,93",253,14,0,0,9,135,20,19,73,0,10,7,4,0,0,0,0,0,2,0,0,0
003,"1,21E+07",Neuruppin,0035,461,190,"41,21",446,15,0,0,12,178,38,28,74,0,8,5,8,0,0,0,0,0,13,4,0,0
003,"1,21E+07",Neuruppin,0036,192,103,"53,65",177,15,0,0,2,101,26,14,47,0,3,3,4,0,0,0,0,0,1,3,0,0
003,"1,21E+07",Neuruppin,0037,542,168,"31,00",488,54,0,0,5,163,28,27,82,0,4,7,7,0,0,0,0,0,6,2,0,0
003,"1,21E+07",Neuruppin,0038,402,220,"54,73",376,26,0,0,11,209,34,36,98,0,12,12,11,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Rheinsberg,0001,700,329,"47,00",609,91,0,0,12,317,76,98,122,0,5,5,5,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Rheinsberg,0002,707,279,"39,46",610,97,0,0,6,273,49,102,87,0,10,17,2,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Rheinsberg,0003,759,399,"52,57",691,68,0,0,12,387,81,138,122,0,15,18,6,0,0,0,0,0,2,5,0,0
003,"1,21E+07",Rheinsberg,0004,797,331,"41,53",730,67,0,0,9,322,81,97,109,0,4,15,8,0,0,0,0,0,5,3,0,0
003,"1,21E+07",Rheinsberg,0005,637,187,"29,36",613,24,0,0,6,181,41,33,82,0,4,9,1,0,0,0,0,0,7,4,0,0
003,"1,21E+07",Rheinsberg,0006,589,276,"46,86",550,39,0,0,13,263,48,77,109,0,7,11,5,0,0,0,0,0,5,1,0,0
003,"1,21E+07",Rheinsberg,0007,354,210,"59,32",331,23,0,0,2,208,42,57,76,0,11,12,6,0,0,0,0,0,1,3,0,0
003,"1,21E+07",Rheinsberg,0008,321,176,"54,83",303,18,0,0,6,170,43,62,47,0,2,8,2,0,0,0,0,0,2,4,0,0
003,"1,21E+07",Rheinsberg,0009,351,147,"41,88",330,21,0,0,6,141,36,39,49,0,10,2,3,0,0,0,0,0,1,1,0,0
003,"1,21E+07",Rheinsberg,0010,190,104,"54,74",180,10,0,0,2,102,22,19,45,0,2,5,2,0,0,0,0,0,5,2,0,0
003,"1,21E+07",Rheinsberg,0011,263,137,"52,09",234,29,0,0,4,133,34,24,47,0,7,7,9,0,0,0,0,0,4,1,0,0
003,"1,21E+07",Rheinsberg,0012,185,128,"69,19",180,5,0,0,4,124,26,43,43,0,5,5,1,0,0,0,0,0,1,0,0,0
003,"1,21E+07",Rheinsberg,0013,188,97,"51,60",180,8,0,0,6,91,33,16,28,0,5,5,2,0,0,0,0,0,0,2,0,0
003,"1,21E+07",Rheinsberg,0014,139,74,"53,24",118,21,0,0,0,74,18,16,33,0,2,3,0,0,0,0,0,0,2,0,0,0
003,"1,21E+07",Rheinsberg,0015,139,69,"49,64",133,6,0,0,0,69,15,7,29,0,3,2,6,0,0,0,0,0,1,6,0,0
003,"1,21E+07",Rheinsberg,0016,172,101,"58,72",161,11,0,0,2,99,17,17,38,0,10,7,4,0,0,0,0,0,3,3,0,0
003,"1,21E+07",Rheinsberg,0017,164,80,"48,78",152,12,0,0,2,78,13,21,32,0,2,6,1,0,0,0,0,0,2,1,0,0
003,"1,21E+07",Rheinsberg,0018,106,72,"67,92",105,1,0,0,6,66,8,26,24,0,3,0,2,0,0,0,0,0,2,1,0,0
003,"1,21E+07",Rheinsberg,0019,116,71,"61,21",116,0,0,0,1,70,10,16,33,0,2,8,0,0,0,0,0,0,0,1,0,0
003,"1,21E+07",Rheinsberg,0020,126,74,"58,73",118,8,0,0,3,71,22,11,32,0,0,3,1,0,0,0,0,0,2,0,0,0
003,"1,21E+07",Rheinsberg,0021,27,20,"74,07",27,0,0,0,2,18,1,3,10,0,0,1,1,0,0,0,0,0,1,1,0,0
003,"1,21E+07",Rheinsberg,0022,650,359,"55,23",612,38,0,0,17,342,68,79,141,0,19,15,6,0,0,0,0,0,7,7,0,0
003,"1,21E+07",Rüthnick,0001,444,241,"54,28",409,35,0,0,8,233,62,67,63,0,15,12,10,0,0,0,0,0,0,4,0,0
003,"1,21E+07",Storbeck-Frankendorf,0001,192,96,"50,00",189,3,0,0,2,94,19,30,30,0,9,3,2,0,0,0,0,0,0,1,0,0
003,"1,21E+07",Storbeck-Frankendorf,0002,246,141,"57,32",240,6,0,0,1,140,31,26,59,0,3,9,8,0,0,0,0,0,3,1,0,0
003,"1,21E+07",Temnitzquell,0001,207,103,"49,76",198,9,0,0,2,101,21,21,47,0,7,3,2,0,0,0,0,0,0,0,0,0
003,"1,21E+07",Temnitzquell,0002,149,89,"59,73",145,4,0,0,7,82,19,12,36,0,2,7,1,0,0,0,0,0,5,0,0,0
003,"1,21E+07",Temnitzquell,0003,359,158,"44,01",348,11,0,0,5,153,24,39,79,0,4,2,3,0,0,0,0,0,2,0,0,0
003,"1,21E+07",Temnitztal,0001,137,92,"67,15",135,2,0,0,9,83,19,21,30,0,4,2,3,0,0,0,0,0,2,2,0,0
003,"1,21E+07",Temnitztal,0002,181,93,"51,38",177,4,0,0,1,92,19,23,39,0,3,3,1,0,0,0,0,0,1,3,0,0
003,"1,21E+07",Temnitztal,0003,225,133,"59,11",221,4,0,0,1,132,47,11,64,0,5,1,0,0,0,0,0,0,3,1,0,0
003,"1,21E+07",Temnitztal,0004,139,75,"53,96",133,6,0,0,7,68,24,8,20,0,9,0,3,0,0,0,0,0,2,2,0,0
003,"1,21E+07",Temnitztal,0005,80,53,"66,25",80,0,0,0,2,51,11,11,16,0,2,7,2,0,0,0,0,0,1,1,0,0
003,"1,21E+07",Temnitztal,0006,572,310,"54,20",555,17,0,0,19,291,56,70,115,0,13,15,3,0,0,0,0,0,8,11,0,0
003,"1,21E+07",Vielitzsee,0001,119,45,"37,82",106,13,0,0,2,43,6,10,16,0,3,3,3,0,0,0,0,0,0,2,0,0
003,"1,21E+07",Vielitzsee,0002,108,56,"51,85",100,8,0,0,4,52,16,5,22,0,2,7,0,0,0,0,0,0,0,0,0,0
003,"1,21E+07",Vielitzsee,0003,202,109,"53,96",194,8,0,0,1,108,26,10,53,0,8,6,0,0,0,0,0,0,3,2,0,0
003,"1,21E+07",Walsleben,0001,735,356,"48,44",690,45,0,0,15,341,61,68,137,0,15,20,9,0,0,0,0,0,19,12,0,0
003,"1,21E+07",Briefwahl,9001,0,863,-,0,0,0,863,19,844,126,130,406,0,92,31,32,0,0,0,0,0,10,17,0,0
003,"1,21E+07",Briefwahl,9002,0,784,-,0,0,0,784,9,775,98,91,432,0,57,23,34,0,0,0,0,0,34,6,0,0
003,"1,21E+07",Briefwahl,9003,0,510,-,0,0,0,510,10,500,98,114,176,0,37,32,23,0,0,0,0,0,18,2,0,0
003,"1,21E+07",Briefwahl,9004,0,821,-,0,0,0,821,10,811,170,231,272,0,59,49,10,0,0,0,0,0,10,10,0,0
004,"1,21E+07",Gollenberg,0001,251,127,"50,60",236,15,0,0,2,125,14,15,65,0,2,26,2,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Gollenberg,0002,160,99,"61,88",160,0,0,0,5,94,16,18,37,0,1,16,5,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Großderschau,0001,433,227,"52,42",416,17,0,0,5,222,51,60,52,0,3,51,3,0,0,0,0,0,2,0,0,0
004,"1,21E+07",Havelaue,0001,113,43,"38,05",111,2,0,0,2,41,11,4,17,0,3,5,0,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Havelaue,0002,69,36,"52,17",67,2,0,0,3,33,7,6,12,0,1,5,2,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Havelaue,0003,303,169,"55,78",294,9,0,0,2,167,25,28,54,0,4,50,5,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Havelaue,0004,213,134,"62,91",207,6,0,0,5,129,40,18,46,0,8,14,2,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Havelaue,0005,145,72,"49,66",139,6,0,0,4,68,9,20,17,0,4,15,2,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Kleßen-Görne,0001,225,133,"59,11",223,2,0,0,7,126,41,29,35,0,4,14,1,0,0,0,0,0,2,0,0,0
004,"1,21E+07",Kleßen-Görne,0002,150,84,"56,00",145,5,0,0,0,84,20,16,29,0,1,10,7,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Milower Land,0001,138,98,"71,01",133,5,0,0,0,98,6,51,27,0,2,6,5,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Milower Land,0002,175,92,"52,57",173,2,0,0,2,90,12,46,21,0,2,7,1,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Milower Land,0003,361,195,"54,02",342,19,0,0,4,191,47,50,66,0,11,4,9,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Milower Land,0004,182,103,"56,59",177,5,0,0,1,102,21,31,40,0,4,6,0,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Milower Land,0005,1243,616,"49,56",1170,73,0,0,18,598,139,138,229,0,25,39,21,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Milower Land,0006,520,285,"54,81",494,26,0,0,10,275,60,78,97,0,4,14,18,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Milower Land,0007,267,142,"53,18",262,5,0,0,4,138,28,53,43,0,2,5,7,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Milower Land,0008,210,129,"61,43",204,6,0,0,7,122,26,47,41,0,1,6,1,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Milower Land,0009,199,100,"50,25",192,7,0,0,3,97,20,29,33,0,6,2,5,0,0,0,0,0,2,0,0,0
004,"1,21E+07",Milower Land,0010,777,386,"49,68",753,24,0,0,4,382,71,107,149,0,10,32,12,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Premnitz,0001,1062,559,"52,64",997,65,0,0,15,544,138,104,251,0,11,12,15,0,0,0,0,0,13,0,0,0
004,"1,21E+07",Premnitz,0002,668,307,"45,96",647,21,0,0,13,294,84,36,142,0,2,6,16,0,0,0,0,0,8,0,0,0
004,"1,21E+07",Premnitz,0003,963,466,"48,39",901,62,0,0,9,457,106,112,177,0,16,18,13,0,0,0,0,0,15,0,0,0
004,"1,21E+07",Premnitz,0004,1210,568,"46,94",1157,53,0,0,12,556,155,114,225,0,16,18,19,0,0,0,0,0,9,0,0,0
004,"1,21E+07",Premnitz,0005,1044,526,"50,38",1001,43,0,0,11,515,162,92,206,0,12,17,12,0,0,0,0,0,14,0,0,0
004,"1,21E+07",Premnitz,0006,953,492,"51,63",911,42,0,0,18,474,110,103,188,0,13,27,17,0,0,0,0,0,16,0,0,0
004,"1,21E+07",Premnitz,0007,1108,613,"55,32",1031,77,0,0,14,599,138,171,231,0,11,28,13,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Premnitz,0008,656,317,"48,32",627,29,0,0,13,304,70,62,132,0,8,9,15,0,0,0,0,0,8,0,0,0
004,"1,21E+07",Premnitz,0009,929,413,"44,46",872,57,0,0,18,395,112,63,179,0,9,12,12,0,0,0,0,0,8,0,0,0
004,"1,21E+07",Rathenow,0001,1286,711,"55,29",1179,107,0,0,11,700,114,208,298,0,17,35,21,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Rathenow,0002,1129,499,"44,20",981,148,0,0,10,489,106,128,203,0,10,25,15,0,0,0,0,0,2,0,0,0
004,"1,21E+07",Rathenow,0003,1220,588,"48,20",1099,121,0,0,14,574,123,166,221,0,18,19,13,0,0,0,0,0,14,0,0,0
004,"1,21E+07",Rathenow,0004,843,303,"35,94",778,65,0,0,16,287,64,63,110,0,13,20,9,0,0,0,0,0,8,0,0,0
004,"1,21E+07",Rathenow,0005,906,490,"54,08",837,69,0,0,9,481,66,150,190,0,12,31,22,0,0,0,0,0,10,0,0,0
004,"1,21E+07",Rathenow,0006,1245,596,"47,87",1184,61,0,0,12,584,142,121,249,0,15,25,19,0,0,0,0,0,13,0,0,0
004,"1,21E+07",Rathenow,0007,1132,499,"44,08",1062,70,0,0,10,489,96,106,228,0,19,12,15,0,0,0,0,0,13,0,0,0
004,"1,21E+07",Rathenow,0008,1161,424,"36,52",1086,75,0,0,23,401,89,79,187,0,12,16,11,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Rathenow,0009,1070,483,"45,14",967,103,0,0,15,468,94,102,221,0,10,15,17,0,0,0,0,0,9,0,0,0
004,"1,21E+07",Rathenow,0010,1220,534,"43,77",1146,74,0,0,21,513,108,117,199,0,22,25,29,0,0,0,0,0,13,0,0,0
004,"1,21E+07",Rathenow,0011,1004,395,"39,34",954,50,0,0,27,368,85,72,163,0,12,19,14,0,0,0,0,0,3,0,0,0
004,"1,21E+07",Rathenow,0012,885,391,"44,18",840,45,0,0,11,380,73,70,204,0,10,14,8,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Rathenow,0013,411,141,"34,31",397,14,0,0,7,134,38,37,43,0,1,11,3,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Rathenow,0014,672,314,"46,73",635,37,0,0,11,303,57,61,152,0,10,10,10,0,0,0,0,0,3,0,0,0
004,"1,21E+07",Rathenow,0015,1117,502,"44,94",1017,100,0,0,11,491,100,106,217,0,15,22,20,0,0,0,0,0,11,0,0,0
004,"1,21E+07",Rathenow,0016,1036,399,"38,51",964,72,0,1,12,387,68,82,182,0,17,16,15,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Rathenow,0017,1068,467,"43,73",985,83,0,0,11,456,100,108,178,0,14,20,23,0,0,0,0,0,13,0,0,0
004,"1,21E+07",Rathenow,0018,861,479,"55,63",822,39,0,0,13,466,80,91,222,0,19,25,18,0,0,0,0,0,11,0,0,0
004,"1,21E+07",Rathenow,0019,1006,444,"44,14",914,92,0,0,14,430,113,75,193,0,8,18,17,0,0,0,0,0,6,0,0,0
004,"1,21E+07",Rathenow,0020,931,461,"49,52",844,87,0,0,6,455,72,138,188,0,18,16,19,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Rathenow,0021,762,424,"55,64",696,66,0,0,6,418,62,144,165,0,6,24,11,0,0,0,0,0,6,0,0,0
004,"1,21E+07",Rathenow,0022,408,244,"59,80",385,23,0,0,6,238,18,66,118,0,5,10,15,0,0,0,0,0,6,0,0,0
004,"1,21E+07",Rathenow,0023,124,82,"66,13",119,5,0,0,1,81,10,16,40,0,5,4,3,0,0,0,0,0,3,0,0,0
004,"1,21E+07",Rathenow,0024,403,240,"59,55",387,16,0,0,7,233,45,67,87,0,14,15,4,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Rathenow,0025,633,366,"57,82",596,37,0,0,7,359,72,109,130,0,9,24,10,0,0,0,0,0,5,0,0,0
004,"1,21E+07",Rathenow,0026,245,120,"48,98",231,14,0,0,3,117,19,26,66,0,3,0,3,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Rhinow,0001,1597,801,"50,16",1487,110,0,0,34,767,110,139,280,0,12,206,10,0,0,0,0,0,10,0,0,0
004,"1,21E+07",Seeblick,0001,637,298,"46,78",616,21,0,0,5,293,58,62,115,0,8,36,14,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Seeblick,0002,103,72,"69,90",101,2,0,0,2,70,8,24,26,0,0,10,1,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Seeblick,0003,102,76,"74,51",102,0,0,0,0,76,17,19,22,0,1,13,2,0,0,0,0,0,2,0,0,0
004,"1,21E+07",Briefwahl,9001,0,762,-,0,0,0,762,7,755,151,194,281,0,17,73,27,0,0,0,0,0,12,0,0,0
004,"1,21E+07",Briefwahl,9002,0,875,-,0,0,0,875,7,868,177,277,292,0,44,49,22,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Briefwahl,9003,0,746,-,0,0,0,746,6,740,159,202,276,0,37,38,17,0,0,0,0,0,11,0,0,0
004,"1,21E+07",Breddin,0001,893,447,"50,06",871,22,0,0,16,431,108,111,139,0,15,18,8,0,0,0,0,0,32,0,0,0
004,"1,21E+07",Dreetz,0001,878,413,"47,04",852,26,0,0,8,405,108,87,143,0,15,22,14,0,0,0,0,0,16,0,0,0
004,"1,21E+07",Dreetz,0002,94,78,"82,98",93,1,0,0,1,77,29,15,20,0,4,7,2,0,0,0,0,0,0,0,0,0
004,"1,21E+07",Dreetz,0003,93,68,"73,12",92,1,0,0,0,68,24,14,22,0,4,3,0,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Neustadt (Dosse),0001,1298,551,"42,45",1226,72,0,0,9,542,157,106,187,0,16,34,14,0,0,0,0,0,28,0,0,0
004,"1,21E+07",Neustadt (Dosse),0002,1452,633,"43,60",1347,105,0,0,11,622,174,188,162,0,26,36,8,0,0,0,0,0,28,0,0,0
004,"1,21E+07",Neustadt (Dosse),0003,217,92,"42,40",216,1,0,0,3,89,18,13,41,0,5,1,6,0,0,0,0,0,5,0,0,0
004,"1,21E+07",Neustadt (Dosse),0004,192,91,"47,40",190,2,0,0,2,89,22,10,30,0,15,7,1,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Sieversdorf-Hohenofen,0001,509,254,"49,90",485,24,0,0,12,242,74,70,64,0,4,19,7,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Sieversdorf-Hohenofen,0002,223,97,"43,50",214,9,0,0,2,95,31,15,36,0,3,4,2,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Stüdenitz-Schönermark,0001,394,219,"55,58",382,12,0,0,7,212,55,78,46,0,3,19,4,0,0,0,0,0,7,0,0,0
004,"1,21E+07",Stüdenitz-Schönermark,0002,228,109,"47,81",225,3,0,0,2,107,23,26,42,0,2,5,5,0,0,0,0,0,4,0,0,0
004,"1,21E+07",Wusterhausen/Dosse,0001,372,219,"58,87",363,9,0,0,3,216,46,44,83,0,6,17,10,0,0,0,0,0,10,0,0,0
004,"1,21E+07",Wusterhausen/Dosse,0002,190,100,"52,63",185,5,0,2,8,92,35,20,24,0,2,6,2,0,0,0,0,0,3,0,0,0
004,"1,21E+07",Wusterhausen/Dosse,0003,60,41,"68,33",54,6,0,0,0,41,15,6,16,0,0,2,1,0,0,0,0,0,1,0,0,0
004,"1,21E+07",Wusterhausen/Dosse,0004,214,63,"29,44",210,4,0,0,3,60,15,13,22,0,3,4,1,0,0,0,0,0,2,0,0,0
