WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
002,"1,21E+07",Berge,0003,109,64,"58,72",109,0,0,0,1,63,14,19,23,2,4,0,0,0,0,0,1,0,0,0,0,0
002,"1,21E+07",Gerdshagen,0001,464,239,"51,51",452,12,0,0,8,231,98,34,61,11,2,11,0,6,0,0,5,3,0,0,0,0
002,"1,21E+07",Gerdshagen,0002,75,42,"56,00",71,4,0,0,0,42,18,8,12,1,1,0,0,0,0,0,2,0,0,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0001,132,72,"54,55",131,1,0,0,0,72,22,16,21,4,0,2,0,2,0,0,3,1,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0002,93,49,"52,69",87,6,0,0,0,49,10,4,28,2,2,1,0,1,0,0,0,0,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0003,144,86,"59,72",136,8,0,0,0,86,18,26,25,3,2,0,0,3,0,1,5,1,1,0,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0004,233,129,"55,36",232,1,0,0,4,125,31,13,41,15,4,2,1,0,1,0,8,1,0,7,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0005,96,55,"57,29",94,2,0,0,1,54,20,18,5,5,1,1,0,0,0,1,1,0,0,1,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0006,279,173,"62,01",271,8,0,0,3,170,70,34,41,7,1,4,1,0,0,3,3,0,4,2,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0007,221,120,"54,30",215,6,0,0,3,117,35,21,40,6,2,3,0,3,0,2,3,1,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0008,166,88,"53,01",164,2,0,0,0,88,20,28,18,6,1,5,0,6,0,1,1,0,1,0,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0009,192,115,"59,90",184,8,0,0,0,115,39,31,26,1,6,7,0,0,0,0,5,0,0,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0010,287,128,"44,60",278,9,0,0,1,127,49,15,34,4,2,5,1,6,0,1,8,1,0,0,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0011,172,96,"55,81",165,7,0,0,4,92,31,23,24,3,1,2,0,0,0,1,2,1,2,1,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0012,537,296,"55,12",513,24,0,0,1,295,98,62,92,16,2,12,0,3,0,0,8,0,0,1,1,0
002,"1,21E+07",Groß Pankow (Prignitz),0013,152,78,"51,32",149,3,0,0,3,75,25,21,23,0,0,3,0,1,0,0,1,0,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0014,118,71,"60,17",117,1,0,0,2,69,29,15,16,1,1,3,0,1,0,1,2,0,0,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0015,368,188,"51,09",359,9,0,0,4,184,64,23,70,11,0,4,1,1,0,1,7,1,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0016,108,52,"48,15",105,3,0,0,0,52,14,14,19,2,0,0,1,0,0,0,2,0,0,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0017,89,45,"50,56",85,4,0,0,1,44,12,17,9,0,0,3,0,0,0,0,1,1,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0018,273,155,"56,78",267,6,0,0,4,151,40,31,34,19,5,6,2,5,0,1,7,0,1,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0019,139,78,"56,12",136,3,0,0,2,76,15,25,25,8,0,0,0,0,0,0,0,0,3,0,0,0
002,"1,21E+07",Groß Pankow (Prignitz),0020,128,75,"58,59",126,2,0,0,4,71,12,27,20,10,0,1,0,1,0,0,0,0,0,0,0,0
002,"1,21E+07",Gülitz-Reetz,0001,147,76,"51,70",146,1,0,0,3,73,22,21,15,4,4,1,1,1,0,0,3,0,0,0,1,0
002,"1,21E+07",Gülitz-Reetz,0002,124,80,"64,52",124,0,0,0,2,78,30,8,22,12,1,2,0,0,0,0,3,0,0,0,0,0
002,"1,21E+07",Gülitz-Reetz,0003,200,112,"56,00",195,5,0,0,2,110,39,24,22,11,2,3,1,0,0,3,4,1,0,0,0,0
002,"1,21E+07",Halenbeck-Rohlsdorf,0001,194,117,"60,31",193,1,0,0,1,116,40,25,31,4,0,6,0,5,0,0,4,1,0,0,0,0
002,"1,21E+07",Halenbeck-Rohlsdorf,0002,54,25,"46,30",54,0,0,0,0,25,6,5,8,3,1,2,0,0,0,0,0,0,0,0,0,0
002,"1,21E+07",Halenbeck-Rohlsdorf,0003,143,87,"60,84",142,1,0,0,1,86,14,11,43,7,1,4,0,3,0,0,0,0,2,0,1,0
002,"1,21E+07",Halenbeck-Rohlsdorf,0004,177,94,"53,11",177,0,0,0,5,89,29,17,35,4,1,2,0,0,0,0,0,1,0,0,0,0
002,"1,21E+07",Kümmernitztal,0001,80,45,"56,25",75,5,0,0,0,45,18,7,7,4,0,8,0,0,0,0,1,0,0,0,0,0
002,"1,21E+07",Kümmernitztal,0002,88,55,"62,50",82,6,0,0,3,52,22,7,13,5,1,2,0,0,0,0,2,0,0,0,0,0
002,"1,21E+07",Kümmernitztal,0003,177,90,"50,85",170,7,0,0,1,89,37,19,17,3,4,0,1,1,0,1,4,1,0,0,1,0
002,"1,21E+07",Marienfließ,0001,173,84,"48,55",172,1,0,0,1,83,21,16,28,7,1,7,0,0,0,0,2,0,1,0,0,0
002,"1,21E+07",Marienfließ,0002,183,110,"60,11",175,8,0,0,4,106,28,38,25,2,1,5,0,1,0,0,5,0,1,0,0,0
002,"1,21E+07",Marienfließ,0003,319,169,"52,98",314,5,0,0,2,167,50,49,40,3,3,6,2,6,0,0,4,2,0,1,1,0
002,"1,21E+07",Marienfließ,0004,105,72,"68,57",104,1,0,0,1,71,29,21,13,1,5,2,0,0,0,0,0,0,0,0,0,0
002,"1,21E+07",Meyenburg,0001,853,395,"46,31",823,30,0,0,17,378,120,97,94,15,2,32,0,6,0,2,5,0,2,0,3,0
002,"1,21E+07",Meyenburg,0002,972,453,"46,60",923,49,0,0,13,440,143,109,104,25,8,25,3,6,0,3,4,4,3,0,3,0
002,"1,21E+07",Meyenburg,0003,188,119,"63,30",185,3,0,0,2,117,33,39,26,4,4,6,0,1,0,1,3,0,0,0,0,0
002,"1,21E+07",Meyenburg,0004,131,72,"54,96",128,3,0,0,0,72,13,19,20,7,2,6,0,1,0,0,3,1,0,0,0,0
002,"1,21E+07",Pirow,0001,238,127,"53,36",233,5,0,0,1,126,29,50,27,11,1,5,0,0,0,0,2,0,1,0,0,0
002,"1,21E+07",Pirow,0002,137,79,"57,66",133,4,0,0,0,79,27,17,26,3,0,3,0,1,0,0,2,0,0,0,0,0
002,"1,21E+07",Pirow,0003,72,50,"69,44",72,0,0,0,0,50,13,12,17,6,0,0,0,1,0,1,0,0,0,0,0,0
002,"1,21E+07",Pritzwalk,0001,1415,772,"54,56",1286,129,0,0,13,759,261,159,215,28,18,41,2,11,1,1,12,7,2,1,0,0
002,"1,21E+07",Pritzwalk,0002,853,364,"42,67",771,82,0,0,5,359,126,59,101,19,3,22,0,8,2,4,5,4,5,0,1,0
002,"1,21E+07",Pritzwalk,0003,1155,534,"46,23",1074,81,0,0,5,529,203,66,203,20,7,10,1,4,0,2,8,1,2,1,1,0
002,"1,21E+07",Pritzwalk,0004,872,305,"34,98",816,56,0,0,6,299,96,40,110,16,7,16,0,4,0,2,4,0,2,1,1,0
002,"1,21E+07",Pritzwalk,0005,1064,455,"42,76",1016,48,0,0,11,444,153,62,157,20,6,14,4,9,0,3,5,1,10,0,0,0
002,"1,21E+07",Pritzwalk,0006,779,402,"51,60",720,59,0,0,11,391,119,68,132,16,7,21,2,6,0,2,8,5,4,0,1,0
002,"1,21E+07",Pritzwalk,0007,1391,673,"48,38",1297,94,0,0,26,647,225,94,219,34,8,28,4,13,1,2,8,3,3,3,2,0
002,"1,21E+07",Pritzwalk,0008,942,382,"40,55",872,70,0,0,7,375,114,80,119,10,8,19,0,8,0,4,2,4,5,0,2,0
002,"1,21E+07",Pritzwalk,0009,94,72,"76,60",94,0,0,0,0,72,11,15,28,5,0,2,0,1,0,0,4,1,5,0,0,0
002,"1,21E+07",Pritzwalk,0010,348,204,"58,62",326,22,0,0,5,199,53,43,66,6,5,11,1,4,0,0,9,0,1,0,0,0
002,"1,21E+07",Pritzwalk,0011,250,144,"57,60",244,6,0,0,3,141,44,38,31,6,3,3,0,3,0,0,6,1,5,0,1,0
002,"1,21E+07",Pritzwalk,0012,100,83,"83,00",100,0,0,0,3,80,16,28,23,1,1,0,0,2,0,0,3,0,5,0,1,0
002,"1,21E+07",Pritzwalk,0013,276,121,"43,84",257,19,0,0,5,116,31,24,44,7,2,5,0,2,0,1,0,0,0,0,0,0
002,"1,21E+07",Pritzwalk,0014,262,141,"53,82",254,8,0,0,3,138,31,34,45,12,6,2,0,0,1,0,5,0,0,2,0,0
002,"1,21E+07",Pritzwalk,0015,191,107,"56,02",186,5,0,0,0,107,26,17,47,3,1,3,0,2,0,0,5,0,3,0,0,0
002,"1,21E+07",Pritzwalk,0016,52,35,"67,31",52,0,0,0,0,35,18,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0
002,"1,21E+07",Pritzwalk,0017,128,73,"57,03",128,0,0,0,2,71,22,6,28,9,1,2,0,0,0,0,3,0,0,0,0,0
002,"1,21E+07",Pritzwalk,0018,172,109,"63,37",165,7,0,0,1,108,38,15,33,5,2,3,0,4,0,0,6,0,1,1,0,0
002,"1,21E+07",Pritzwalk,0019,371,192,"51,75",360,11,0,0,2,190,46,44,69,1,2,14,0,1,0,0,11,1,0,0,1,0
002,"1,21E+07",Pritzwalk,0020,236,120,"50,85",233,3,0,0,2,118,28,24,40,7,3,5,1,4,0,0,5,0,0,0,1,0
002,"1,21E+07",Pritzwalk,0021,199,94,"47,24",193,6,0,0,3,91,29,17,22,3,0,3,0,2,0,2,5,2,5,0,1,0
002,"1,21E+07",Pritzwalk,0022,273,132,"48,35",268,5,0,0,3,129,41,23,44,3,4,3,0,1,1,2,6,0,0,1,0,0
002,"1,21E+07",Putlitz,0001,1472,751,"51,02",1419,53,0,1,9,742,213,176,233,39,14,26,2,6,0,1,26,1,3,1,1,0
002,"1,21E+07",Putlitz,0002,140,75,"53,57",140,0,0,0,2,73,19,5,34,4,2,3,0,0,0,1,2,0,2,0,1,0
002,"1,21E+07",Putlitz,0003,102,72,"70,59",102,0,0,0,3,69,19,17,24,6,0,1,0,0,0,1,1,0,0,0,0,0
002,"1,21E+07",Putlitz,0004,80,55,"68,75",76,4,0,0,1,54,16,11,10,9,1,2,1,1,0,0,2,0,0,1,0,0
002,"1,21E+07",Putlitz,0005,88,56,"63,64",86,2,0,0,0,56,23,9,11,4,4,2,0,0,0,0,1,0,0,1,1,0
002,"1,21E+07",Putlitz,0006,161,92,"57,14",156,5,0,0,3,89,22,31,20,1,2,7,0,0,0,0,5,0,0,1,0,0
002,"1,21E+07",Putlitz,0007,120,76,"63,33",118,2,0,0,1,75,33,3,20,3,5,3,1,0,0,2,5,0,0,0,0,0
002,"1,21E+07",Putlitz,0008,53,36,"67,92",53,0,0,0,0,36,8,11,7,7,0,2,0,0,0,0,1,0,0,0,0,0
002,"1,21E+07",Putlitz,0009,117,73,"62,39",114,3,0,0,0,73,18,18,25,2,0,5,0,0,0,0,5,0,0,0,0,0
002,"1,21E+07",Putlitz,0010,238,130,"54,62",236,2,0,0,1,129,42,27,31,11,4,3,2,1,0,1,5,1,1,0,0,0
002,"1,21E+07",Triglitz,0001,160,82,"51,25",159,1,0,0,0,82,21,23,24,5,1,5,1,0,0,0,1,0,1,0,0,0
002,"1,21E+07",Triglitz,0002,120,87,"72,50",119,1,0,0,2,85,38,23,10,7,1,1,0,0,0,0,4,0,1,0,0,0
002,"1,21E+07",Triglitz,0003,198,96,"48,48",191,7,0,0,3,93,26,23,25,9,2,3,0,0,0,0,3,0,0,0,2,0
002,"1,21E+07",Briefwahl,9004,0,1006,-,0,0,0,1006,0,1006,338,207,277,19,40,61,4,18,1,9,12,7,5,3,5,0
003,"1,21E+07",Dabergotz,0001,510,268,"52,55",498,12,0,0,4,264,91,61,57,16,6,6,1,0,0,0,19,2,2,1,2,0
003,"1,21E+07",Fehrbellin,0001,114,66,"57,89",110,4,0,0,0,66,17,25,14,3,2,2,0,0,0,0,2,0,0,0,1,0
003,"1,21E+07",Fehrbellin,0002,293,146,"49,83",287,6,0,0,6,140,41,23,42,7,7,4,1,0,0,2,9,0,1,3,0,0
003,"1,21E+07",Fehrbellin,0003,220,101,"45,91",210,10,0,2,1,100,22,19,29,14,3,2,3,0,0,0,8,0,0,0,0,0
003,"1,21E+07",Fehrbellin,0004,234,91,"38,89",218,16,0,0,1,90,25,20,18,9,12,2,0,1,0,2,1,0,0,0,0,0
003,"1,21E+07",Fehrbellin,0005,865,414,"47,86",777,88,0,0,7,407,135,89,104,17,10,17,1,0,1,5,17,4,4,2,1,0
003,"1,21E+07",Fehrbellin,0006,731,305,"41,72",696,35,0,0,12,293,99,50,77,19,9,11,0,0,1,6,18,0,2,0,1,0
003,"1,21E+07",Fehrbellin,0007,774,356,"45,99",736,38,0,0,7,349,122,71,85,12,15,12,2,0,1,3,22,2,2,0,0,0
003,"1,21E+07",Fehrbellin,0008,240,113,"47,08",226,14,0,0,3,110,36,14,44,4,2,3,1,0,1,2,2,0,1,0,0,0
003,"1,21E+07",Fehrbellin,0009,224,90,"40,18",219,5,0,0,4,86,25,16,19,15,4,2,0,0,0,0,2,1,1,0,1,0
003,"1,21E+07",Fehrbellin,0010,430,206,"47,91",411,19,0,0,4,202,58,41,58,14,8,10,0,1,0,1,6,1,2,1,1,0
003,"1,21E+07",Fehrbellin,0011,441,232,"52,61",418,23,0,0,4,228,78,50,50,19,12,7,0,2,0,0,6,0,1,1,2,0
003,"1,21E+07",Fehrbellin,0012,369,166,"44,99",352,17,0,0,2,164,60,37,35,6,10,9,0,0,0,0,4,0,0,2,1,0
003,"1,21E+07",Fehrbellin,0013,616,290,"47,08",595,21,0,0,9,281,106,43,77,12,5,11,1,2,1,9,9,0,0,5,0,0
003,"1,21E+07",Fehrbellin,0014,295,161,"54,58",280,15,0,0,2,159,60,19,29,11,7,6,1,1,1,3,12,4,0,3,2,0
003,"1,21E+07",Fehrbellin,0015,409,187,"45,72",390,19,0,0,11,176,68,19,57,11,8,5,0,0,0,1,5,1,1,0,0,0
003,"1,21E+07",Fehrbellin,0016,254,138,"54,33",246,8,0,0,4,134,46,24,35,8,2,5,0,0,0,1,6,0,1,5,1,0
003,"1,21E+07",Fehrbellin,0017,163,85,"52,15",157,6,0,0,2,83,17,21,27,4,4,9,0,0,0,0,1,0,0,0,0,0
003,"1,21E+07",Fehrbellin,0018,140,68,"48,57",137,3,0,1,0,68,22,10,22,3,3,5,0,0,0,1,0,0,2,0,0,0
003,"1,21E+07",Fehrbellin,0019,1031,493,"47,82",997,34,0,0,11,482,177,80,127,27,16,29,1,1,2,3,7,4,4,2,2,0
003,"1,21E+07",Herzberg (Mark),0001,595,248,"41,68",559,36,0,0,0,248,75,66,53,18,6,3,1,0,0,7,18,1,0,0,0,0
003,"1,21E+07",Lindow (Mark),0001,752,367,"48,80",703,49,0,0,6,361,123,79,84,26,6,22,3,1,0,7,1,6,2,1,0,0
003,"1,21E+07",Lindow (Mark),0002,662,267,"40,33",608,54,0,0,9,258,76,51,81,17,3,14,0,0,1,2,3,6,2,1,1,0
003,"1,21E+07",Lindow (Mark),0003,704,301,"42,76",655,49,0,0,8,293,87,62,89,15,9,20,1,1,0,1,4,1,0,1,2,0
003,"1,21E+07",Lindow (Mark),0004,129,49,"37,98",122,7,0,0,0,49,10,6,23,3,2,0,0,0,1,1,0,0,1,2,0,0
003,"1,21E+07",Lindow (Mark),0005,83,47,"56,63",82,1,0,0,1,46,18,10,8,1,3,3,0,0,0,0,3,0,0,0,0,0
003,"1,21E+07",Lindow (Mark),0006,137,76,"55,47",131,6,0,0,2,74,29,14,17,7,1,3,0,0,0,0,2,1,0,0,0,0
003,"1,21E+07",Lindow (Mark),0007,154,92,"59,74",151,3,0,0,3,89,29,17,28,2,4,7,0,0,0,1,0,0,0,0,1,0
003,"1,21E+07",Lindow (Mark),0008,239,123,"51,46",227,12,0,0,4,119,32,22,36,8,3,8,1,0,1,0,5,0,1,2,0,0
003,"1,21E+07",Märkisch Linden,0001,154,100,"64,94",151,3,0,0,4,96,35,12,23,10,3,6,0,1,1,0,2,0,1,2,0,0
003,"1,21E+07",Märkisch Linden,0002,212,120,"56,60",208,4,0,0,2,118,26,30,35,11,4,2,0,1,0,2,4,0,2,0,1,0
003,"1,21E+07",Märkisch Linden,0003,372,164,"44,09",342,30,0,0,7,157,65,28,44,6,4,5,1,0,0,1,2,1,0,0,0,0
003,"1,21E+07",Märkisch Linden,0004,287,145,"50,52",280,7,0,0,6,139,44,23,44,9,0,4,0,2,0,1,6,3,1,1,1,0
003,"1,21E+07",Neuruppin,0001,1161,553,"47,63",1059,102,0,0,22,531,193,85,170,32,21,6,4,1,0,1,13,3,1,0,1,0
003,"1,21E+07",Neuruppin,0002,1151,432,"37,53",1087,64,0,0,9,423,125,73,122,32,26,19,4,2,1,2,9,3,2,0,3,0
003,"1,21E+07",Neuruppin,0003,1079,444,"41,15",1018,61,0,0,10,434,153,74,125,26,23,12,6,1,0,3,6,1,4,0,0,0
003,"1,21E+07",Neuruppin,0004,850,345,"40,59",806,44,0,0,8,337,119,52,91,15,35,8,1,0,2,2,10,1,1,0,0,0
003,"1,21E+07",Neuruppin,0005,1130,516,"45,66",1021,109,0,0,22,494,202,54,129,28,35,17,4,3,0,5,6,3,1,3,4,0
003,"1,21E+07",Neuruppin,0006,603,297,"49,25",552,51,0,0,3,294,128,43,58,15,23,12,0,1,0,0,7,4,0,2,1,0
003,"1,21E+07",Neuruppin,0007,636,297,"46,70",559,77,0,0,6,291,95,50,94,10,17,15,1,0,0,1,6,1,1,0,0,0
003,"1,21E+07",Neuruppin,0008,499,293,"58,72",435,64,0,0,4,289,103,85,44,8,22,18,3,0,0,2,0,3,0,0,1,0
003,"1,21E+07",Neuruppin,0009,729,238,"32,65",684,45,0,0,9,229,78,25,62,11,19,12,7,0,1,2,8,0,1,1,2,0
003,"1,21E+07",Neuruppin,0010,1148,421,"36,67",1070,78,0,0,9,412,139,73,112,19,33,21,2,2,1,1,3,1,2,0,3,0
003,"1,21E+07",Neuruppin,0011,1032,427,"41,38",953,79,0,0,8,419,160,69,107,14,26,19,7,2,0,5,7,1,1,0,1,0
003,"1,21E+07",Neuruppin,0012,675,318,"47,11",637,38,0,0,3,315,133,39,70,21,21,6,1,0,1,4,10,5,3,1,0,0
003,"1,21E+07",Neuruppin,0013,990,430,"43,43",931,59,0,0,8,422,165,56,138,17,10,11,5,2,0,1,7,3,3,4,0,0
003,"1,21E+07",Neuruppin,0014,614,285,"46,42",579,35,0,0,14,271,118,43,66,10,9,10,7,2,0,0,2,1,2,0,1,0
003,"1,21E+07",Neuruppin,0015,954,410,"42,98",897,57,0,0,12,398,146,55,134,22,10,5,3,2,0,3,5,3,5,2,3,0
003,"1,21E+07",Neuruppin,0016,825,311,"37,70",790,35,0,0,10,301,126,33,89,21,9,3,5,0,0,2,2,5,1,5,0,0
003,"1,21E+07",Neuruppin,0017,1017,343,"33,73",956,61,0,0,7,336,136,31,111,17,4,7,2,1,0,2,9,5,5,2,4,0
003,"1,21E+07",Neuruppin,0018,789,342,"43,35",761,28,0,0,9,333,115,41,125,12,9,8,5,1,0,3,7,6,0,0,1,0
003,"1,21E+07",Neuruppin,0019,1034,470,"45,45",939,95,0,0,13,457,194,66,139,19,9,8,2,1,0,3,8,3,2,2,1,0
003,"1,21E+07",Neuruppin,0020,970,341,"35,15",935,35,0,0,10,331,103,27,110,50,1,8,0,0,2,2,11,5,3,2,7,0
003,"1,21E+07",Neuruppin,0021,1012,293,"28,95",968,44,0,0,24,269,119,26,79,15,6,9,1,1,1,0,7,1,2,0,2,0
003,"1,21E+07",Neuruppin,0022,746,481,"64,48",675,71,0,0,11,470,211,72,107,16,31,9,3,1,0,2,8,1,4,1,4,0
003,"1,21E+07",Neuruppin,0023,563,268,"47,60",520,43,0,0,0,268,98,79,60,9,7,6,1,0,0,0,7,0,0,0,1,0
003,"1,21E+07",Neuruppin,0024,793,356,"44,89",744,49,0,0,9,347,121,52,93,18,19,20,0,0,1,2,12,4,2,1,2,0
003,"1,21E+07",Neuruppin,0025,671,329,"49,03",635,36,0,0,7,322,132,49,66,17,22,16,1,2,1,4,4,2,2,3,1,0
003,"1,21E+07",Neuruppin,0026,827,365,"44,14",780,47,0,0,5,360,116,79,102,18,7,12,3,3,1,2,9,3,1,0,4,0
003,"1,21E+07",Neuruppin,0027,183,91,"49,73",178,5,0,0,2,89,46,13,18,5,2,1,0,0,0,2,2,0,0,0,0,0
003,"1,21E+07",Neuruppin,0028,294,167,"56,80",275,19,0,0,4,163,54,26,56,7,6,6,1,0,0,0,3,2,1,1,0,0
003,"1,21E+07",Neuruppin,0029,370,166,"44,86",346,24,0,0,3,163,57,19,49,12,4,4,3,1,1,0,7,1,1,3,1,0
003,"1,21E+07",Neuruppin,0030,316,176,"55,70",299,17,0,0,8,168,42,29,54,24,6,6,0,1,0,0,5,0,1,0,0,0
003,"1,21E+07",Neuruppin,0031,235,152,"64,68",224,11,0,0,4,148,52,29,44,8,10,3,1,0,0,0,0,0,0,0,1,0
003,"1,21E+07",Neuruppin,0032,156,78,"50,00",137,19,0,0,1,77,30,19,18,3,2,0,0,1,0,0,2,1,1,0,0,0
003,"1,21E+07",Neuruppin,0033,217,130,"59,91",210,7,0,0,7,123,28,32,24,18,8,7,0,0,0,0,4,2,0,0,0,0
003,"1,21E+07",Neuruppin,0034,267,144,"53,93",253,14,0,0,6,138,56,20,32,12,10,4,0,0,0,0,1,1,1,0,1,0
003,"1,21E+07",Neuruppin,0035,461,190,"41,21",446,15,0,0,10,180,64,30,45,10,9,3,2,1,0,0,9,0,2,1,4,0
003,"1,21E+07",Neuruppin,0036,192,103,"53,65",177,15,0,0,2,101,29,14,36,10,5,3,2,0,0,0,0,1,0,1,0,0
003,"1,21E+07",Neuruppin,0037,542,168,"31,00",488,54,0,0,3,165,59,33,50,6,0,4,0,2,0,1,6,0,3,0,1,0
003,"1,21E+07",Neuruppin,0038,402,220,"54,73",376,26,0,0,9,211,81,34,55,13,6,7,2,0,0,2,4,2,1,0,4,0
003,"1,21E+07",Rheinsberg,0001,700,329,"47,00",609,91,0,0,5,324,132,47,93,19,5,5,2,2,0,8,8,2,1,0,0,0
003,"1,21E+07",Rheinsberg,0002,707,279,"39,46",610,97,0,0,5,274,89,61,68,17,11,13,1,0,0,1,6,3,2,1,1,0
003,"1,21E+07",Rheinsberg,0003,759,399,"52,57",691,68,0,0,9,390,129,94,95,34,14,13,0,0,1,2,6,2,0,0,0,0
003,"1,21E+07",Rheinsberg,0004,797,331,"41,53",730,67,0,0,7,324,134,55,92,16,3,8,0,0,0,1,7,5,2,1,0,0
003,"1,21E+07",Rheinsberg,0005,637,187,"29,36",613,24,0,0,4,183,62,19,64,18,3,2,0,1,1,2,7,0,2,1,1,0
003,"1,21E+07",Rheinsberg,0006,589,276,"46,86",550,39,0,0,8,268,87,43,97,12,4,9,1,1,0,4,5,1,3,1,0,0
003,"1,21E+07",Rheinsberg,0007,354,210,"59,32",331,23,0,0,3,207,58,38,58,15,12,10,2,0,0,0,11,0,0,2,1,0
003,"1,21E+07",Rheinsberg,0008,321,176,"54,83",303,18,0,0,4,172,61,35,45,12,1,7,0,0,0,2,3,2,1,0,3,0
003,"1,21E+07",Rheinsberg,0009,351,147,"41,88",330,21,0,0,5,142,58,25,34,7,8,4,0,0,0,0,3,2,0,1,0,0
003,"1,21E+07",Rheinsberg,0010,190,104,"54,74",180,10,0,0,1,103,36,14,31,1,4,6,0,0,0,1,4,1,2,2,1,0
003,"1,21E+07",Rheinsberg,0011,263,137,"52,09",234,29,0,0,5,132,44,17,37,11,6,2,3,0,0,1,8,1,1,0,1,0
003,"1,21E+07",Rheinsberg,0012,185,128,"69,19",180,5,0,0,3,125,41,32,28,3,8,3,0,1,0,1,6,1,0,0,1,0
003,"1,21E+07",Rheinsberg,0013,188,97,"51,60",180,8,0,0,1,96,41,11,17,11,2,8,0,0,0,2,1,0,1,2,0,0
003,"1,21E+07",Rheinsberg,0014,139,74,"53,24",118,21,0,0,2,72,26,6,21,8,5,1,0,0,0,1,1,2,1,0,0,0
003,"1,21E+07",Rheinsberg,0015,139,69,"49,64",133,6,0,0,0,69,14,3,25,13,4,0,3,0,0,0,4,0,1,1,1,0
003,"1,21E+07",Rheinsberg,0016,172,101,"58,72",161,11,0,0,1,100,32,14,28,11,1,3,0,1,0,0,7,0,2,0,1,0
003,"1,21E+07",Rheinsberg,0017,164,80,"48,78",152,12,0,0,2,78,19,18,25,2,2,10,0,0,0,0,0,2,0,0,0,0
003,"1,21E+07",Rheinsberg,0018,106,72,"67,92",105,1,0,0,3,69,17,13,23,3,6,0,0,0,0,1,1,1,1,2,1,0
003,"1,21E+07",Rheinsberg,0019,116,71,"61,21",116,0,0,0,0,71,17,10,30,2,3,8,0,0,0,0,1,0,0,0,0,0
003,"1,21E+07",Rheinsberg,0020,126,74,"58,73",118,8,0,0,2,72,36,3,16,4,2,3,0,1,1,0,6,0,0,0,0,0
003,"1,21E+07",Rheinsberg,0021,27,20,"74,07",27,0,0,0,3,17,2,2,7,1,1,0,0,0,1,1,1,1,0,0,0,0
003,"1,21E+07",Rheinsberg,0022,650,359,"55,23",612,38,0,0,10,349,114,60,104,31,11,14,0,1,0,1,6,1,1,2,3,0
003,"1,21E+07",Rüthnick,0001,444,241,"54,28",409,35,0,0,4,237,94,46,54,9,10,9,4,0,0,2,4,2,0,2,1,0
003,"1,21E+07",Storbeck-Frankendorf,0001,192,96,"50,00",189,3,0,0,2,94,33,27,19,4,4,3,0,0,0,0,2,1,0,1,0,0
003,"1,21E+07",Storbeck-Frankendorf,0002,246,141,"57,32",240,6,0,0,1,140,47,26,43,9,5,3,3,0,0,1,3,0,0,0,0,0
003,"1,21E+07",Temnitzquell,0001,207,103,"49,76",198,9,0,0,0,103,34,19,32,4,4,2,1,0,0,2,4,1,0,0,0,0
003,"1,21E+07",Temnitzquell,0002,149,89,"59,73",145,4,0,0,5,84,33,12,19,4,2,5,0,0,0,2,7,0,0,0,0,0
003,"1,21E+07",Temnitzquell,0003,359,158,"44,01",348,11,0,0,4,154,48,34,49,11,5,0,0,0,0,1,5,1,0,0,0,0
003,"1,21E+07",Temnitztal,0001,137,92,"67,15",135,2,0,0,6,86,37,18,13,8,4,1,0,1,0,1,2,0,0,1,0,0
003,"1,21E+07",Temnitztal,0002,181,93,"51,38",177,4,0,0,2,91,26,26,26,2,4,0,0,0,0,0,4,1,1,1,0,0
003,"1,21E+07",Temnitztal,0003,225,133,"59,11",221,4,0,0,4,129,56,12,47,7,2,0,0,0,0,0,4,0,1,0,0,0
003,"1,21E+07",Temnitztal,0004,139,75,"53,96",133,6,0,0,4,71,24,7,16,10,8,0,1,0,1,0,2,2,0,0,0,0
003,"1,21E+07",Temnitztal,0005,80,53,"66,25",80,0,0,0,5,48,13,11,11,8,2,3,0,0,0,0,0,0,0,0,0,0
